timestamp,sequence_number,throttle,brake,steering,speed,acceleration
2023-01-17_00-12-48,0,0.0,50.0,0.0,0.0,0.0
2023-01-17_00-12-49,100,0.0,50.0,0.0,0.0,0.0
2023-01-17_00-12-50,200,0.0,50.0,0.0,0.0,0.0
2023-01-17_00-12-51,300,0.0,50.0,0.0,0.0,0.0
2023-01-17_00-12-52,400,0.0,50.0,0.0,0.0,0.0
2023-01-17_00-12-53,500,0.0,50.0,0.0,0.0,0.0
2023-01-17_00-12-54,600,0.0,50.0,0.0,0.0,0.0
2023-01-17_00-12-55,700,0.0,50.0,0.0,0.0,0.0
2023-01-17_00-12-56,800,0.0,50.0,0.0,0.0,0.0
2023-01-17_00-12-57,901,0.0,50.0,0.0,0.0,0.0
2023-01-17_00-12-58,1001,0.0,50.0,0.0,0.0,0.0
2023-01-17_00-12-59,1101,60.069202745895616,0.0,0.1672275190123271,0.0,0.8542983843618323
2023-01-17_00-13-00,1201,35.29414099658243,0.0,0.13082842177057466,0.0,1.1449580949572538
2023-01-17_00-13-01,1301,79.62252300915746,0.0,0.020453646959056722,0.0,1.304980549873177
2023-01-17_00-13-02,1401,47.92133834128542,0.0,-0.04180661009102615,0.0,1.8708614075590664
2023-01-17_00-13-03,1501,37.04247831420883,0.0,-0.19199870946263428,0.0,1.6744130355974909
2023-01-17_00-13-04,1602,41.24384587848534,0.0,-0.08489175354295757,0.0,1.5909276917185489
2023-01-17_00-13-05,1702,15.7,0.0,0.11242880781719411,0.0,1.5948211691121799
2023-01-17_00-13-06,1802,38.10700270841322,0.0,0.06630021054637485,0.0,1.9198862190493817
2023-01-17_00-13-07,1902,19.027138629750976,0.0,0.03259358578742516,0.0,1.409064113227628
2023-01-17_00-13-08,2002,15.7,0.0,0.01575717296896645,0.0,1.5694798760258108
2023-01-17_00-13-09,2102,26.498854636164157,0.0,0.013954736976573786,0.0,0.9912737758733626
2023-01-17_00-13-10,2203,28.303236392021848,0.0,-0.0021112799403024485,0.0,1.1304369139523192
2023-01-17_00-13-11,2303,15.7,0.0,-0.002655943767814051,0.0,0.7622334648086935
2023-01-17_00-13-12,2403,15.7,0.0,-0.00231829721432818,0.0,0.544858205189193
2023-01-17_00-13-13,2503,15.7,0.0,-0.0033828290414219036,0.0,0.7394253607354634
2023-01-17_00-13-14,2603,15.7,0.0,-0.002517930707881478,0.0,0.5679910803746617
2023-01-17_00-13-15,2703,15.7,0.0,-0.004570749107285601,0.0,0.7244179148146996
2023-01-17_00-13-16,2803,15.7,0.0,-0.0033758549491348026,0.0,0.504422309926736
2023-01-17_00-13-17,2903,15.7,0.0,-0.0048279954899007,0.0,0.5511677628279078
2023-01-17_00-13-18,3004,15.7,0.0,-0.003434850662561564,0.0,0.4357221062547538
2023-01-17_00-13-19,3104,15.7,0.0,-0.0031043735051868968,0.0,0.06449319075899634
2023-01-17_00-13-20,3204,15.7,0.0,-0.0028155928886967347,0.0,0.26756594270588807
2023-01-17_00-13-21,3304,15.7,0.0,-0.002899608636581027,0.0,0.03352369556216478
2023-01-17_00-13-22,3404,15.7,0.0,-0.0023414959524032256,0.0,0.23789998153805952
2023-01-17_00-13-23,3504,15.7,0.0,-0.0025843070234810826,0.0,0.1588074394959466
2023-01-17_00-13-24,3605,15.7,0.0,-0.0011776965098922996,0.0,0.2522497123940394
2023-01-17_00-13-25,3705,15.7,0.0,0.0012021412524056046,0.0,0.19285268427894764
2023-01-17_00-13-26,3805,15.7,0.0,0.0011958890754995171,0.0,0.1351960063720104
2023-01-17_00-13-27,3905,15.7,0.0,0.00018570238411355316,0.0,0.004882558304181328
2023-01-17_00-13-28,4005,15.7,0.0,-0.0031535418318432338,0.0,0.29686126853117795
2023-01-17_00-13-29,4105,15.7,0.0,-0.00851076220481544,0.0,0.18093199291801504
2023-01-17_00-13-30,4205,0.0,18.417144276240403,-0.010598279442471886,0.0,-0.10300585589411948
2023-01-17_00-13-31,4306,0.0,23.81351806731982,-0.007080533456272161,0.0,-0.8023801217481583
2023-01-17_00-13-32,4406,0.0,22.052947304553403,-0.004859554738758603,0.0,-0.48676573533247813
2023-01-17_00-13-33,4506,0.0,23.60849260217961,0.007515906569749743,0.0,-1.3634000425951873
2023-01-17_00-13-34,4606,0.0,16.414920014183952,0.02193708498008473,0.0,-0.9037923323880013
2023-01-17_00-13-35,4706,0.0,27.45813722069601,0.045293450038796805,0.0,-1.2418546124854313
2023-01-17_00-13-36,4806,0.0,22.152766179339807,0.06565331463305472,0.0,-1.232498747368699
2023-01-17_00-13-37,4906,0.0,26.935887207853575,0.07961582588307492,0.0,-1.7601061467298162
2023-01-17_00-13-38,5006,0.0,22.799662751125798,0.09696670889347753,0.0,-1.233168298605825
2023-01-17_00-13-39,5107,0.0,42.84611861309936,0.10701738186363045,0.0,-3.375162974362039
2023-01-17_00-13-40,5207,0.0,32.90355787667659,0.11655670491390174,0.0,-2.1674625239679566
2023-01-17_00-13-41,5307,0.0,18.72294501946651,0.11831417454910804,0.0,-0.7933767011679907
2023-01-17_00-13-42,5407,0.0,16.383982810749078,0.10536087878516318,0.0,-0.6468787967524355
2023-01-17_00-13-43,5507,0.0,70.8381127758266,0.10214888040813949,0.0,-0.23273391755555334
2023-01-17_00-13-44,5607,0.0,52.15851877275164,0.10214888040813949,0.0,-0.13596977817588055
2023-01-17_00-13-45,5708,0.0,52.16907426941388,0.10214888040813949,0.0,-0.13608060140258588
2023-01-17_00-13-46,5808,0.0,50.076642588288294,0.10214888040813949,0.0,-0.11098324133586215
2023-01-17_00-13-47,5908,0.0,48.962454482847605,0.10214888040813949,0.0,-0.07897237992037415
2023-01-17_00-13-48,6008,0.0,47.89731008462241,0.10214888040813949,0.0,-0.0469591129781701
2023-01-17_00-13-49,6108,0.0,46.83052101556388,0.10214888040813949,0.0,-0.014945673049728048
2023-01-17_00-13-50,6208,16.029354651447708,0.0,0.10214888040813949,0.0,0.01706313063018891
2023-01-17_00-13-51,6308,15.7,0.0,0.10214888040813949,0.0,0.04907386469645979
2023-01-17_00-13-52,6409,15.7,0.0,0.10214888040813949,0.0,0.08140470610339337
2023-01-17_00-13-53,6509,15.7,0.0,0.10214888040813949,0.0,0.11341544016966404
