timestamp,sequence_number,throttle,brake,steering,speed,acceleration
2023-01-17_01-27-45,0,0.0,14.5,0.0,0.0,-1.3212655119787086e-05
2023-01-17_01-27-46,100,93.39372342512368,0.0,0.0,0.0,2.27261993090487
2023-01-17_01-27-47,200,99.99993583664707,0.0,0.0,0.0,3.3
2023-01-17_01-27-48,300,99.99993583664707,0.0,0.0,0.0,3.3
2023-01-17_01-27-49,400,99.99961673781681,0.0,0.0,0.0,3.001606463210737
2023-01-17_01-27-50,500,94.3091511093327,0.0,0.0,0.0,2.3623333789748555
2023-01-17_01-27-51,600,91.89616249795526,0.0,0.0,0.0,2.1258992866744975
2023-01-17_01-27-52,700,91.04132541998524,0.0,0.0,0.0,2.042161939654242
2023-01-17_01-27-53,801,91.04132541998524,0.0,0.0,0.0,2.042161939654242
2023-01-17_01-27-54,901,91.04132541998524,0.0,0.0,0.0,2.042161939654242
2023-01-17_01-27-55,1001,72.45764343605386,0.0,0.14916050867465602,0.0,1.2126221708678464
2023-01-17_01-27-56,1101,66.5875388951134,0.0,0.07442712276677882,0.0,1.3646925181601741
2023-01-17_01-27-57,1201,61.800872980116495,0.0,-0.034885597565063584,0.0,1.2804841369360358
2023-01-17_01-27-58,1301,59.5848531002307,0.0,-0.10183641762877385,0.0,2.143337082646471
2023-01-17_01-27-59,1401,48.82615679138829,0.0,-0.1519434647419671,0.0,2.1474924735004106
2023-01-17_01-28-00,1502,36.695630716521144,0.0,-0.20136988238102332,0.0,1.8051215394194366
2023-01-17_01-28-01,1602,0.0,37.14870674558839,-0.12206375873955005,0.0,-2.8064396364529602
2023-01-17_01-28-02,1702,0.0,27.487757131355767,0.06836413732759707,0.0,-1.643996084771173
2023-01-17_01-28-03,1802,15.7,0.0,0.05714085544851748,0.0,0.06664068569543191
2023-01-17_01-28-04,1902,23.428402584636626,0.0,0.041991158236413174,0.0,0.8113008302389149
2023-01-17_01-28-05,2002,15.7,0.0,0.022919275692451356,0.0,0.6874315024975899
2023-01-17_01-28-06,2102,41.06173438840196,0.0,0.0275074850845472,0.0,1.1052980813344186
2023-01-17_01-28-07,2202,35.36211827245572,0.0,0.013911917769009782,0.0,1.7646539290867085
2023-01-17_01-28-08,2303,17.59937841147365,0.0,-0.0003937819851897307,0.0,2.1469710247309792
2023-01-17_01-28-09,2403,28.751262614613438,0.0,-0.0007238216657395386,0.0,1.1851549413292282
2023-01-17_01-28-10,2503,24.572898883147136,0.0,-0.0036208385526986355,0.0,0.7528080700848199
2023-01-17_01-28-11,2603,27.342701263063873,0.0,-0.006911138025312467,0.0,1.0568348939328636
