timestamp,sequence_number,throttle,brake,steering,speed,acceleration
2023-01-17_01-36-02,0,0.0,14.5,0.0,0.0,-4.157186759584874e-06
2023-01-17_01-36-03,100,44.80859195201371,0.0,0.1434455486696653,0.0,1.216090051898452
2023-01-17_01-36-04,200,66.42760200474581,0.0,0.08741340620453603,0.0,1.9040726486281647
2023-01-17_01-36-05,300,100.0,0.0,0.08741340629564175,0.0,4.119634121629948
2023-01-17_01-36-06,400,100.0,0.0,0.08741340629564175,0.0,3.8461174651531826
2023-01-17_01-36-07,500,100.0,0.0,0.08741340629564175,0.0,3.234329643601219
2023-01-17_01-36-08,600,100.0,0.0,0.08741340629564175,0.0,2.97290129784916
2023-01-17_01-36-09,700,100.0,0.0,0.08741340629564175,0.0,2.918076645104396
2023-01-17_01-36-10,800,100.0,0.0,0.08741340629564175,0.0,2.8755279138404384
2023-01-17_01-36-11,900,100.0,0.0,0.08741340629564175,0.0,2.854517052702461
2023-01-17_01-36-12,1001,100.0,0.0,0.08741340629564175,0.0,2.854517052702461
2023-01-17_01-36-13,1101,69.10968059799988,0.0,0.17556530459130648,0.0,0.8303182308306684
2023-01-17_01-36-14,1201,41.42783664742502,0.0,0.11365527798348798,0.0,0.792200856983065
2023-01-17_01-36-15,1301,29.577595108248687,0.0,0.019637716283993672,0.0,1.210575543436544
2023-01-17_01-36-16,1401,0.0,24.00284705219424,-0.023529940008378148,0.0,-0.9423874729703453
2023-01-17_01-36-17,1501,0.0,16.522354430807795,-0.10500081359538495,0.0,-0.7062742644440898
2023-01-17_01-36-18,1601,53.21270670783589,0.0,-0.18723395186832306,0.0,1.5912278144289909
2023-01-17_01-36-19,1702,36.8663514307812,0.0,-0.05278120810883157,0.0,1.8194464915699968
2023-01-17_01-36-20,1802,0.0,38.41706241643985,-0.16947557495747043,0.0,-2.937503476017039
2023-01-17_01-36-21,1902,0.0,19.994701806721146,-0.052223801608998525,0.0,-0.9494701806721144
2023-01-17_01-36-22,2002,0.0,52.40085907116097,-0.025636652382061496,0.0,-4.286516833677892
2023-01-17_01-36-23,2102,44.32372055072555,0.0,-0.02545089362851975,0.0,0.6151220114713185
