timestamp,sequence_number,throttle,brake,steering,speed,acceleration
2023-01-16_20-54-29,0,0.0,14.5,0.0,0.0,-1.6194803760299692e-05
2023-01-16_20-54-30,100,79.93808190199759,0.0,0.17063612621389407,0.0,2.0121185627371356
2023-01-16_20-54-31,200,96.27796684207412,0.0,0.17063615059697035,0.0,3.3
2023-01-16_20-54-32,300,96.27796684207412,0.0,0.17063615059697035,0.0,3.3
2023-01-16_20-54-33,400,91.1338059263109,0.0,0.17063615059697035,0.0,2.7046708940061563
2023-01-16_20-54-34,500,83.10961254690176,0.0,0.17063615059697035,0.0,2.18247674797611
2023-01-16_20-54-35,600,81.21583886575986,0.0,0.17063615059697035,0.0,2.080753043022783
2023-01-16_20-54-36,700,81.10355427898027,0.0,0.17063615059697035,0.0,2.0747216970968614
2023-01-16_20-54-37,801,80.5128732572977,0.0,0.17063615059697035,0.0,2.042993374663456
2023-01-16_20-54-38,901,80.5128732572977,0.0,0.17063615059697035,0.0,2.042993374663456
2023-01-16_20-54-39,1001,80.5128732572977,0.0,0.17063615059697035,0.0,2.042993374663456
2023-01-16_20-54-40,1101,68.8304357817927,0.0,0.1720071834510438,0.0,0.8345999846791786
2023-01-16_20-54-41,1201,49.04196234987539,0.0,0.11087165649627496,0.0,1.1882790552781815
2023-01-16_20-54-42,1301,78.47676151362911,0.0,0.0023521740731954847,0.0,1.470352325028804
2023-01-16_20-54-43,1402,37.61393303032446,0.0,-0.043919501100758464,0.0,1.8672917139407657
2023-01-16_20-54-44,1502,37.517808072083426,0.0,-0.16273052730037807,0.0,1.6608972092353405
2023-01-16_20-54-45,1602,15.7,0.0,-0.2694926075888331,0.0,1.6404856612971044
2023-01-16_20-54-46,1702,37.9918969529823,0.0,-0.07481450770488812,0.0,2.056892045223094
2023-01-16_20-54-47,1802,15.7,0.0,0.1278102442033414,0.0,0.6377789929343446
2023-01-16_20-54-48,1902,28.606024324858918,0.0,0.07479784968444741,0.0,1.1939043467220565
2023-01-16_20-54-49,2002,15.7,0.0,0.03124567248178394,0.0,1.6239026734735078
2023-01-16_20-54-50,2102,26.03210111846745,0.0,0.022688917642687757,0.0,0.9148356007665708
2023-01-16_20-54-51,2202,30.87829031747401,0.0,0.006282786202800527,0.0,1.3448468394866275
2023-01-16_20-54-52,2303,15.7,0.0,0.0028660081891728577,0.0,0.6294521130019596
2023-01-16_20-54-53,2403,18.858598324841346,0.0,-0.0033077955810035353,0.0,0.9549501069944248
2023-01-16_20-54-54,2503,15.7,0.0,-0.0035744709167900737,0.0,0.7526753289115238
2023-01-16_20-54-55,2603,15.7,0.0,-0.004788330877338811,0.0,0.814667782706584
2023-01-16_20-54-56,2703,15.7,0.0,-0.0051149132372090905,0.0,0.7218021778830789
2023-01-16_20-54-57,2803,0.0,23.80401707875222,0.002515633584299602,0.0,-0.7973592987728781
2023-01-16_20-54-58,2903,15.7,0.0,-0.05139224636247663,0.0,0.03152312582152994
2023-01-16_20-54-59,3004,35.11450841764501,0.0,-0.05139224636247663,0.0,0.2911352937242538
2023-01-16_20-55-00,3104,35.312793952974026,0.0,-0.05139224636247663,0.0,0.2894773733693324
2023-01-16_20-55-01,3204,61.97424241382321,0.0,0.0003464269664348505,0.0,0.23295865225282822
2023-01-16_20-55-02,3304,0.0,23.377169519482138,-0.026196134922722287,0.0,-1.1928599221959013
2023-01-16_20-55-03,3404,58.31046448317072,0.0,-0.07491901020136496,0.0,0.8927412683608491
2023-01-16_20-55-04,3504,35.53784846067663,0.0,-0.10135846835923293,0.0,0.9791901152812164
2023-01-16_20-55-05,3604,60.38876007594492,0.0,-0.08290566547138001,0.0,1.4186590303301996
2023-01-16_20-55-06,3705,69.48441472491837,0.0,-0.05669071808468535,0.0,1.8425177352989275
2023-01-16_20-55-07,3805,41.271714876548586,0.0,-0.024201465118803365,0.0,1.754342879077403
2023-01-16_20-55-08,3905,57.75313376484641,0.0,-0.016170802641902286,0.0,1.660342848776181
2023-01-16_20-55-09,4005,35.35920373400727,0.0,-0.007144613928175261,0.0,1.7593970016363925
2023-01-16_20-55-10,4105,35.073839238016596,0.0,-0.0013462113363796133,0.0,1.7539169195219002
2023-01-16_20-55-11,4205,25.687579690406864,0.0,0.0071353539444579854,0.0,1.0490421193930533
2023-01-16_20-55-12,4305,15.7,0.0,0.006088322875439951,0.0,1.463021326929327
2023-01-16_20-55-13,4406,22.08906956917475,0.0,0.01192684019863243,0.0,0.6079987435133324
2023-01-16_20-55-14,4506,23.231249841358967,0.0,0.00408552235048504,0.0,0.9952278350600305
2023-01-16_20-55-15,4606,15.7,0.0,0.007982372374941742,0.0,0.5840154708516996
2023-01-16_20-55-16,4706,15.7,0.0,0.006209026238898287,0.0,0.870310398882608
2023-01-16_20-55-17,4806,15.7,0.0,0.008688834327767568,0.0,0.4561086783414662
2023-01-16_20-55-18,4906,15.7,0.0,0.005578194742450364,0.0,0.7173195162373437
2023-01-16_20-55-19,5007,15.7,0.0,0.00331426432605307,0.0,0.24759840754014675
2023-01-16_20-55-20,5106,15.7,0.0,-0.005033526751799839,0.0,0.022795867123958202
2023-01-16_20-55-21,5207,15.7,0.0,-0.005316099769654567,0.0,0.01809462834226716
2023-01-16_20-55-22,5307,0.0,20.436242318468143,-0.009923902330189839,0.0,-0.2219463386732239
2023-01-16_20-55-23,5407,0.0,20.91673820031016,-0.003572710879423384,0.0,-0.8836599705358483
2023-01-16_20-55-24,5507,0.0,21.962411841030328,0.009866588230898357,0.0,-1.3744380796112903
2023-01-16_20-55-25,5607,0.0,14.5,0.019729042961623786,0.0,-0.4431221708715556
2023-01-16_20-55-26,5707,0.0,17.693867908524577,0.04154016186935536,0.0,-0.9292853767983602
2023-01-16_20-55-27,5807,0.0,20.00504052050802,0.0611944088686939,0.0,-1.0005242141328343
2023-01-16_20-55-28,5908,0.0,16.14511706743738,0.07815698027915628,0.0,-0.6759628774181117
2023-01-16_20-55-29,6008,0.0,32.259781422327926,0.09099727750657582,0.0,-2.135967313229624
2023-01-16_20-55-30,6108,0.0,26.835555255522053,0.0992813476742972,0.0,-1.5982399675963814
2023-01-16_20-55-31,6208,0.0,43.36108893518517,0.10292314470433231,0.0,-2.6270023950000017
2023-01-16_20-55-32,6308,0.0,40.68957413995477,0.10292314470344466,0.0,-2.915525992884885
2023-01-16_20-55-33,6409,0.0,34.505238917239815,0.10292314470344466,0.0,-2.3815134138895018
2023-01-16_20-55-34,6509,0.0,40.07083039297749,0.10292314470344466,0.0,-3.0
2023-01-16_20-55-35,6609,0.0,40.07083039297749,0.10292314470344466,0.0,-3.0
2023-01-16_20-55-36,6709,0.0,40.07083039297749,0.10292314470344466,0.0,-3.0
2023-01-16_20-55-37,6809,0.0,31.66196096519439,0.10292314470344466,0.0,-2.10287217458905
2023-01-16_20-55-38,6909,0.0,31.348380764369786,0.10292314470344466,0.0,-2.072141314908239
2023-01-16_20-55-39,7009,0.0,31.348380764369786,0.10292314470344466,0.0,-2.072141314908239
2023-01-16_20-55-40,7110,0.0,31.348380764369786,0.10292314470344466,0.0,-2.072141314908239
2023-01-16_20-55-41,7210,0.0,31.348380764369786,0.10292314470344466,0.0,-2.072141314908239
2023-01-16_20-55-42,7310,0.0,31.348380764369786,0.10292314470344466,0.0,-2.072141314908239
2023-01-16_20-55-42,7324,0.0,31.348380764369786,0.10292314470344466,0.0,-2.072141314908239
