instances,algo_collision,feature_npc1_avg_control_speed,feature_npc1_max_control_speed,feature_npc2_avg_control_speed,feature_npc2_max_control_speed,feature_npc1_number_lane_changes,feature_npc2_number_lane_changes,feature_ego_max_speed,feature_npc1_max_speed,feature_npc2_max_speed,feature_npc_avg_dist,feature_max_npc_dist,feature_min_npc_dist,feature_type_npc_max_dist,feature_type_npc_min_dist,feature_op_npc_max_dist,feature_op_npc_min_dist,feature_ctrl_speed_npc_max_dist,feature_ctrl_speed_npc_min_dist,feature_speed_npc_min_dist,feature_speed_npc_max_dist,feature_avg_speed_npcs,feature_max_npc_speed,feature_type_npc_max_speed,feature_op_npc_max_speed,feature_ctrl_speed_npc_max_speed,feature_dist_av_npc_max_speed,source
scenario10,0,12.282211833765832,20.87396658418073,16.788452662928442,26.416173598846434,5,5,11.644751367569734,20.70822321225007,26.402140109751755,29.76393538735985,79.20994500345243,3.862141435395717,2,2,1,0,8.27799329513488,26.416173598846434,21.552671064213413,11.712757108085436,9.060970553839478,26.402140109751755,2,1,15.656116407345653,37.764901868203765,av-fuzzer
scenario11,0,9.438097254509376,22.00276967126554,18.181501141509514,29.96130143217342,9,6,11.65937630339798,21.90943856181492,28.64064321768404,42.91837307659219,100.9053422447237,3.2554437332958894,2,2,2,0,19.691882021591745,17.07352401955463,17.06416669806976,12.329680363127665,9.205408991448152,28.64064321768404,2,2,21.39465408497687,46.048123877474,av-fuzzer
scenario12,0,9.438097254509376,22.00276967126554,18.181501141509514,29.96130143217342,8,5,11.673582513562671,21.517340652814834,29.219448017832494,42.00608006239397,99.64306489686128,2.6668291173304777,2,2,2,1,19.691882021591745,17.07352401955463,17.00985537631055,14.12453487158425,9.05093609953712,29.219448017832494,2,0,29.96130143217342,52.76623225741908,av-fuzzer
scenario13,1,9.438097254509376,22.00276967126554,18.181501141509514,29.96130143217342,9,5,11.68369821373467,23.517328990037708,29.219448017832494,43.48062203907341,88.31013822645068,2.663530631226171,1,2,1,1,13.34487890303075,17.07352401955463,17.00985537631055,6.744730841271566,8.511668248003094,29.219448017832494,2,0,29.96130143217342,63.31454449365906,av-fuzzer
scenario14,1,9.438097254509376,22.00276967126554,18.181501141509514,29.96130143217342,9,5,11.629821044358907,22.84778904966063,29.274723460274725,41.74992056178429,99.21535189382489,2.562554608143356,2,2,2,1,19.691882021591745,17.07352401955463,17.05193359628709,14.550722765325007,9.001372205550219,29.274723460274725,2,0,29.96130143217342,70.29561082172756,av-fuzzer
scenario15,0,9.438097254509376,22.00276967126554,18.181501141509514,29.96130143217342,8,5,11.58132340680825,21.517340652814834,29.219448017832494,45.211164099622806,99.79535750107854,2.552529397005649,2,2,2,1,19.691882021591745,17.07352401955463,17.05193359628709,14.12453487158425,8.750351131708916,29.219448017832494,2,0,29.96130143217342,79.13313104251525,av-fuzzer
scenario16,0,9.438097254509376,22.00276967126554,18.181501141509514,29.96130143217342,8,5,11.658533814175307,21.66431855887677,29.219448017832494,40.836690419633214,100.03212801961132,2.4866076412750644,2,2,2,1,19.691882021591745,17.07352401955463,17.06112058249249,14.12453487158425,9.111797711617479,29.219448017832494,2,0,29.96130143217342,49.48526526096942,av-fuzzer
scenario17,0,9.438097254509376,22.00276967126554,18.181501141509514,29.96130143217342,9,5,11.6956789262965,22.675551385460412,29.219448017832494,40.70187523126657,83.99611554217383,2.5275362148250706,1,2,1,1,13.34487890303075,17.07352401955463,17.06112058249249,6.087682405300423,8.704146395105102,29.219448017832494,2,0,29.96130143217342,59.21178349009371,av-fuzzer
scenario18,1,10.668675132517658,22.00276967126554,18.181501141509514,29.96130143217342,9,5,11.610794315763044,23.309466396101246,29.21869388392617,37.96027816524325,77.23125822552751,2.598947900581624,2,2,1,1,19.691882021591745,17.07352401955463,17.036394986398655,10.435693334108251,8.844951296633965,29.21869388392617,2,0,29.96130143217342,67.24072944785632,av-fuzzer
scenario19,1,9.438097254509376,22.00276967126554,18.181501141509514,29.96130143217342,9,5,11.644818045449455,23.11943631635507,29.015806314451932,41.00503162983946,85.63568534466263,2.6836629605772,1,2,1,1,13.34487890303075,17.07352401955463,17.036394986398655,6.087067997098471,8.712215122009574,29.015806314451932,2,0,29.96130143217342,58.07410786220446,av-fuzzer
scenario20,1,10.384177006086553,22.726644737200385,18.181501141509514,29.96130143217342,9,5,11.666893283977434,22.97524975170036,29.27466683272747,41.22649958377676,78.65174374427467,2.5960529417328604,1,2,1,1,13.34487890303075,17.07352401955463,17.05193359628709,8.646231286015857,9.037941462144078,29.27466683272747,2,0,29.96130143217342,72.31853724777194,av-fuzzer
scenario21,1,11.378478947977491,22.116752194120973,18.181501141509514,29.96130143217342,9,5,11.628413153114808,22.84778904966063,29.27461036413728,40.92876605355971,77.2497537529638,2.5529434707560372,2,2,1,1,19.691882021591745,17.07352401955463,17.05193359628709,10.63192577031533,8.628627589194059,29.27461036413728,2,0,29.96130143217342,68.5887401350483,av-fuzzer
scenario22,1,10.384177006086553,22.726644737200385,18.181501141509514,29.96130143217342,9,5,11.670938263041682,22.76254758719421,29.219448017832494,41.08694189906659,77.83969765774637,2.5056268489038027,1,2,1,1,13.34487890303075,17.07352401955463,17.06112058249249,8.075745573059127,8.939432390734458,29.219448017832494,2,0,29.96130143217342,69.35980236777363,av-fuzzer
scenario23,0,10.384177006086553,22.726644737200385,18.181501141509514,29.96130143217342,7,5,11.670372825391985,22.72109348736007,28.64064321768404,45.26776321660914,89.90950209477164,3.16968022167498,1,2,1,1,13.34487890303075,17.07352401955463,15.149359112466971,6.731567502140688,8.993916370606385,28.64064321768404,2,2,21.39465408497687,54.18652998189362,av-fuzzer
scenario24,0,10.668675132517658,22.00276967126554,18.181501141509514,29.96130143217342,9,5,11.65482221302841,22.453808892317138,29.219448017832494,31.114370770165294,77.78292976356794,2.542969352582173,2,2,1,1,19.691882021591745,17.07352401955463,17.06112058249249,10.633019031548098,9.174961737821022,29.219448017832494,2,0,29.96130143217342,65.92285604551267,av-fuzzer
scenario25,1,12.289555715263743,22.00276967126554,18.181501141509514,29.96130143217342,9,5,11.713552884350406,23.051996513315682,29.21869388392617,28.496771515346857,77.37948673077132,2.6681063090045978,2,2,1,1,19.691882021591745,17.07352401955463,17.00985537631055,10.435693334108251,9.249325479513555,29.21869388392617,2,0,29.96130143217342,62.47207486966307,av-fuzzer
scenario26,1,10.668675132517658,22.00276967126554,18.181501141509514,29.96130143217342,9,5,11.635591698946016,23.217763938987094,29.219448017832494,36.17201147732055,77.50681346947204,2.5363398851405936,2,2,1,1,19.691882021591745,17.07352401955463,17.05193359628709,10.633019031548098,8.913814030033988,29.219448017832494,2,0,29.96130143217342,60.52461366059251,av-fuzzer
scenario27,1,10.668675132517658,22.00276967126554,18.181501141509514,29.96130143217342,8,5,11.700536922175782,21.89222177063435,29.082735463346644,37.84101882389852,77.50859503654664,2.616233736372017,2,2,1,1,19.691882021591745,17.07352401955463,17.036394986398655,10.631869270235313,8.876094403878469,29.082735463346644,2,0,29.96130143217342,67.21158453987277,av-fuzzer
scenario28,1,10.668675132517658,22.00276967126554,18.181501141509514,29.96130143217342,9,5,11.741318334189076,23.217763938987094,29.27559194769823,35.56747050224276,76.95405787761959,2.7193096611205987,2,2,1,1,19.691882021591745,17.07352401955463,16.965678576108104,10.436756733239061,8.940314547147906,29.27559194769823,2,0,29.96130143217342,61.60979277917173,av-fuzzer
scenario29,1,10.184821350899224,22.00276967126554,18.181501141509514,29.96130143217342,9,5,11.607760472269549,23.16433734771196,29.11503599119375,39.04292527284535,99.14670315989167,2.632374279893505,2,2,2,1,19.691882021591745,17.07352401955463,17.036394986398655,14.556574868156472,9.2175754784823,29.11503599119375,2,0,29.96130143217342,63.08220242833845,av-fuzzer
scenario30,1,10.184821350899224,22.00276967126554,17.94489874415028,29.96130143217342,9,5,11.652814201897165,23.01814175075979,29.275298478181767,38.87936216779752,99.9158877133772,2.6220050032027875,2,2,2,1,19.691882021591745,17.07352401955463,17.036394986398655,14.110486292560493,9.240112464392517,29.275298478181767,2,0,29.96130143217342,65.73838923602564,av-fuzzer
scenario31,1,10.184821350899224,22.00276967126554,18.181501141509514,29.96130143217342,8,5,11.681559931749286,23.359789634866463,29.015806314451932,37.22925949180004,99.7797033618894,2.577437159717223,2,2,2,1,19.691882021591745,17.07352401955463,17.05193359628709,14.129907675503786,9.288342815613998,29.015806314451932,2,0,29.96130143217342,57.822739253208546,av-fuzzer
scenario32,1,10.184821350899224,22.00276967126554,18.181501141509514,29.96130143217342,9,5,11.602947128479988,22.79114122261871,29.27588728322398,37.83796070964737,80.45705732464263,2.57387998958793,2,2,0,1,29.96130143217342,17.07352401955463,17.05193359628709,13.592744781882706,7.606350545266995,29.27588728322398,2,0,29.96130143217342,75.02541982099658,av-fuzzer
scenario33,0,10.184821350899224,22.00276967126554,18.181501141509514,29.96130143217342,9,5,11.641292514780694,21.920363853193244,28.64064321768404,36.296016925677634,100.8703834742153,3.2923334386068204,2,2,2,2,19.691882021591745,17.07352401955463,17.066054650795643,12.329680363127665,9.495007356760643,28.64064321768404,2,2,21.39465408497687,44.375536957415896,av-fuzzer
scenario34,1,10.667276856934825,22.00276967126554,18.181501141509514,29.96130143217342,8,5,11.649236573974436,23.152615227916268,29.27594430605902,37.62782747504324,99.81030466733745,2.6494130683638493,2,2,2,1,19.691882021591745,17.07352401955463,17.00985537631055,14.12453487158425,9.279756268939805,29.27594430605902,2,0,29.96130143217342,75.11046015550978,av-fuzzer
scenario35,1,10.184821350899224,22.00276967126554,18.181501141509514,29.96130143217342,9,5,11.662824683946395,23.337669330033364,29.16306838194187,38.96866232141071,80.83579473664207,2.652455580800425,2,2,1,1,29.96130143217342,17.07352401955463,17.00985537631055,12.10907822291422,8.581012538369125,29.16306838194187,2,1,29.96130143217342,75.14870407457263,av-fuzzer
