Row,z_1,z_2
scenario0,1.50639592331875,-3.72500528107678
scenario1,-2.84424247909931,8.21390246997751
scenario2,-0.524726566503234,1.52858672211839
scenario3,-0.909569246355186,6.03868292161691
scenario4,-2.54320078333507,7.37962440403828
scenario5,-2.89521783596819,8.16240180130593
scenario6,-0.528148843139626,1.63093763496
scenario7,3.11718566355534,-4.23458021647458
scenario8,3.28786159094838,-4.59941870836975
scenario9,-0.263233624011338,0.708060479251309
scenario10,-0.453895224626283,1.3471913096535
scenario11,3.04287770406026,-3.38003068533599
scenario12,3.02089398026119,-4.22270433181574
scenario13,2.89658245384965,-2.82544909083694
scenario14,3.42230806417058,-4.51548468766885
scenario15,3.33783987449098,-4.23280151885143
scenario16,3.11871066027536,-4.0977590957916
scenario17,2.96434952968597,-2.63302713960599
scenario18,3.05887103674397,-3.49228186451666
scenario19,2.78078348511368,-2.33756930404727
scenario20,2.79128727870449,-3.13250616029697
scenario21,3.04557157100358,-3.54588871232921
scenario22,2.80955182611452,-2.87840004634971
scenario23,1.90636693317108,-2.13845395311872
scenario24,3.03549266615397,-3.50126072995091
scenario25,2.57138877528173,-3.62455346515856
scenario26,3.03198683426763,-3.42938865052614
scenario27,2.78062502455834,-3.49895187158027
scenario28,2.85861224195888,-3.9154912763997
scenario29,3.09472596164728,-4.26425636675149
scenario30,3.14088228217608,-4.54356571917422
scenario31,2.7459275321547,-4.19947304002764
scenario32,3.38287364661519,-2.96428903865217
scenario33,2.53061206891964,-3.60171157442298
scenario34,2.86856359281945,-4.63681870369481
scenario35,3.37671773913747,-3.8215423617441
scenario36,3.16037529258303,-5.0796255989266
scenario37,3.22601793079105,-3.52988754401983
scenario38,2.82407176456851,-2.30040752212562
scenario39,2.73613552822515,-4.38815612337449
scenario40,2.72195276977998,-2.40184776558634
scenario41,3.18073023426652,-4.37598013782964
scenario42,2.72207349995797,-4.59144797610566
scenario43,2.59769228143346,-5.9543951339914
scenario44,2.54887237764268,-4.10547390102681
scenario45,2.29433841091661,-5.77700182563696
scenario46,2.57768837039597,-3.76152785312354
scenario47,2.4082999166559,-3.77028073203468
scenario48,2.73173073217169,-4.44806257454023
scenario49,3.02081392224826,-4.36907480119433
scenario50,2.75242095937395,-4.57922678530754
scenario51,2.75841573485131,-2.51661194576952
scenario52,2.73478876693903,-2.60721423043646
scenario53,2.77135104003856,-4.34955858876635
scenario54,2.81831757137802,-4.25876302795495
scenario55,2.62282540181609,-1.8459085774061
scenario56,2.40524613599538,-2.14038299231429
scenario57,1.91202221020012,-0.563006715006899
scenario58,1.90668334605922,-1.80990249685597
scenario59,2.50988314911284,-3.52004917985897
scenario60,1.75433791419908,-0.984316219548697
scenario61,2.54492729580035,-1.81053240050215
