Row,z_1,z_2
bnd_pnt_1,-0.701223020751339,17.9046795959309
bnd_pnt_2,-0.960489995614189,17.9289793283077
bnd_pnt_3,-4.92175929820742,17.5359001119205
bnd_pnt_4,-6.88726818096481,16.9110431167524
bnd_pnt_5,-7.12075662549833,16.6705389243631
bnd_pnt_6,-8.08002857519189,15.5499997065172
bnd_pnt_7,-8.45577088285801,14.6785196082954
bnd_pnt_8,-8.85594234381605,13.1017000588127
bnd_pnt_9,-9.22540083932992,10.8179950592178
bnd_pnt_10,-9.26163614180235,9.48842526461113
bnd_pnt_11,-8.60051186848037,5.09231583521112
bnd_pnt_12,-8.19423167085589,3.49329111969173
bnd_pnt_13,-6.1136742066368,-3.59688306207101
bnd_pnt_14,-5.79853071351366,-4.49698082763622
bnd_pnt_15,-3.31518708671641,-11.4743283804421
bnd_pnt_16,-2.00411015241762,-14.3576382294256
bnd_pnt_17,-1.58410368135481,-15.1485804389638
bnd_pnt_18,0.0772646353702529,-17.8821379462067
bnd_pnt_19,0.485147593325651,-18.1318076439975
bnd_pnt_20,1.73733189453107,-18.5162173345111
bnd_pnt_21,1.98581559227039,-18.5488323872081
bnd_pnt_22,2.24508256713324,-18.5731321195849
bnd_pnt_23,6.20635186972648,-18.1800529031977
bnd_pnt_24,8.17186075248386,-17.5551959080296
bnd_pnt_25,8.40534919701739,-17.3146917156402
bnd_pnt_26,9.36462114671095,-16.1941524977944
bnd_pnt_27,9.74036345437707,-15.3226723995726
bnd_pnt_28,10.1405349153351,-13.7458528500898
bnd_pnt_29,10.509993410849,-11.4621478504949
bnd_pnt_30,10.5462287133214,-10.1325780558883
bnd_pnt_31,9.88510443999943,-5.7364686264883
bnd_pnt_32,9.47882424237494,-4.1374439109689
bnd_pnt_33,7.39826677815585,2.95273027079383
bnd_pnt_34,7.08312328503272,3.85282803635904
bnd_pnt_35,4.59977965823547,10.830175589165
bnd_pnt_36,3.28870272393667,13.7134854381485
bnd_pnt_37,2.86869625287386,14.5044276476867
bnd_pnt_38,1.2073279361488,17.2379851549295
bnd_pnt_39,0.799444978193404,17.4876548527204
bnd_pnt_40,-0.452739323012015,17.8720645432339
bnd_pnt_41,-0.701223020751339,17.9046795959309
