Row,npc1_avg_control_speed,npc1_max_control_speed,npc2_avg_control_speed,npc2_max_control_speed,npc1_number_lane_changes,npc2_number_lane_changes,ego_max_speed,npc1_max_speed,npc2_max_speed,npc_avg_dist,max_npc_dist,min_npc_dist,type_npc_max_dist,type_npc_min_dist,op_npc_max_dist,op_npc_min_dist,ctrl_speed_npc_max_dist,ctrl_speed_npc_min_dist,speed_npc_min_dist,speed_npc_max_dist,avg_speed_npcs,max_npc_speed,type_npc_max_speed,op_npc_max_speed,ctrl_speed_npc_max_speed,dist_av_npc_max_speed
scenario0,-1.29667436100846,0.296477305041434,0.926628785649656,1.57448774839531,0.23911693529698,-0.313826333048638,0.124856371894762,0.891793869597205,0.587639567455238,0.6633685360959,0.751880404370718,0.201718161857208,0.612076245866769,0,1.26229525619546,-0.231027350202931,0.306838149264809,-0.272677007957191,0.292647092906196,0.276791971618751,0.258983072924569,0.430002077504677,0,0.900529846651856,0.762173671574113,-0.290060439223007
scenario1,-0.614562586530127,-1.01716273123821,-1.86938511044223,-2.1857940862769,-1.34421694901076,2.62057561186423,-0.403325912507409,-0.588882828928284,-1.93762004845313,-0.527380790905535,-0.726823223147549,0.953724516907059,-1.63220332231137,0,1.26229525619546,1.33569193631243,0.709749098197945,-0.434791144769713,-1.52825192250565,-0.191863557765938,-0.853440063425909,-2.03224488236672,0,-1.48587581944723,-1.13283524101407,0.319988671224868
scenario2,-0.167308583368656,-1.52285749506442,0.217255538970119,-1.0717620388686,-0.902369216761754,0.376421352202865,0.216133155168838,-1.07447245480718,-0.678208451017677,-0.270332427629721,-0.259231163385606,1.18195539456986,0.612076245866769,0,0.0966022691760803,-1.73231912524353,-1.19687856240848,1.24390290500227,0.980276683132889,-0.0133147977335735,0.263182723131405,-1.05231666241834,0,-0.487815151672044,-1.31865685040561,-0.000875195060651293
scenario3,-1.63394525358934,-1.17003761448531,-1.76671265683001,-1.52748402441541,0.940273790987314,-0.313826333048638,0.236991898856309,-0.838545560423652,-1.23581881492152,0.295963482341695,0.373887043559431,1.0617764890418,-1.63220332231137,0,0.0966022691760803,1.33569193631243,-0.561328590526751,-1.32600748981092,-0.745360036868841,-1.08747986997941,-1.56999112665188,-1.61271776766025,0,-0.487815151672044,0.0610748713401677,-0.495000835111018
scenario4,-1.29667436100846,0.296477305041434,-1.69065165377347,-1.52748402441541,0.23911693529698,-0.313826333048638,-0.389810403222109,0.894773642125736,-1.75971030478508,-0.0439679557868265,-0.403788941257353,1.09152778333603,-1.63220332231137,0,0.0966022691760803,1.33569193631243,-1.41687034521147,-2.39768070798356,-1.89522733625114,-1.25101286211766,-1.6114613300253,-0.946313220947324,0,-1.48587581944723,0.331853070911348,-1.14272718921927
scenario5,-0.614562586530127,-1.01716273123821,-1.86938511044223,-2.1857940862769,-1.34421694901076,2.62057561186423,0.339078788646896,-0.588882828928284,-1.93823373319724,-0.573070970995379,-0.79862090777201,0.955206993854769,-1.63220332231137,0,1.26229525619546,1.33569193631243,0.709749098197945,-0.434791144769713,-1.52825192250565,-0.191863557765938,-0.858711499963492,-2.03224488236672,0,-1.48587581944723,-1.13283524101407,0.262058310681961
scenario6,-0.167308583368656,-1.52285749506442,0.217255538970119,-1.0717620388686,-0.902369216761754,-0.313826333048638,-1.08265003773552,-1.10251858886779,-0.678208451017677,-0.352205815795189,-0.201041021542833,1.14915903001956,0.612076245866769,0,0.0966022691760803,-1.73231912524353,-1.19687856240848,1.24390290500227,0.980276683132889,-0.0133147977335735,0.393032187507091,-1.05231666241834,0,-0.487815151672044,-1.31865685040561,-0.0731429907911584
scenario7,-1.63394525358934,-1.17003761448531,0.858601869079596,1.57448774839531,0.940273790987314,-0.313826333048638,-0.086748517039906,-0.838545560423652,1.07040335311656,1.09117018703524,0.755382292493663,-0.967394314096552,0.612076245866769,0,1.26229525619546,-0.231027350202931,0.306838149264809,-0.272677007957191,0.292638386541697,0.366002857261752,0.221529542379938,1.04194234207735,0,-1.48587581944723,1.06895471869991,0.806498168186903
scenario8,-1.63394525358934,-1.17003761448531,0.858601869079596,1.57448774839531,1.72923778548464,-0.313826333048638,0.260157328426453,-0.241175420759037,1.11660082490929,1.03242905884721,0.744882705698519,-0.987288773335434,0.612076245866769,0,1.26229525619546,-0.231027350202931,0.306838149264809,-0.272677007957191,0.292638386541697,0.363869261973453,0.326003523570285,1.10149877664302,0,-1.48587581944723,1.06895471869991,0.846302976863462
scenario9,-0.167308583368656,-1.52285749506442,0.217255538970119,-1.0717620388686,-0.902369216761754,-0.313826333048638,0.453406524886528,-1.05999399174939,-0.678208451017677,0.020587726420001,0.152505233709676,1.17811440577658,0.612076245866769,0,-1.32247668476968,-1.73231912524353,-0.346113909517305,1.24390290500227,0.980276683132889,0.4925856893282,0.565683715100522,-1.05231666241834,0,-0.487815151672044,-1.31865685040561,-0.0321914397726198
scenario10,-0.312783568277349,-1.52285749506442,0.217255538970119,-1.0717620388686,-0.902369216761754,-0.313826333048638,-0.397349440634054,-1.10247618444805,-0.678208451017677,-0.195245036130214,-0.0760699461939851,1.15995406518464,0.612076245866769,0,0.0966022691760803,-1.73231912524353,-1.19687856240848,1.24390290500227,0.980276683132889,-0.0133147977335735,0.407753225465724,-1.05231666241834,0,-0.487815151672044,-1.31865685040561,-0.0557487610427705
scenario11,-1.63394525358934,-1.17003761448531,0.858601869079596,1.57448774839531,1.72923778548464,0.376421352202865,-0.153185226515332,-0.709432037516403,0.620739538474902,1.06537945140222,0.78571586079047,0.333919572508092,0.612076245866769,0,1.26229525619546,-1.73231912524353,0.306838149264809,-0.272677007957191,0.296782879624171,0.0863619598536117,0.595606328009602,0.471308032763121,0,0.900529846651856,-0.599102982282411,0.291243169624779
scenario12,-1.63394525358934,-1.17003761448531,0.858601869079596,1.57448774839531,0.940273790987314,-0.313826333048638,0.102461118820681,-0.838545560423652,1.07040335311656,0.986440508700009,0.739358994602236,-0.835869480529745,0.612076245866769,0,1.26229525619546,-0.231027350202931,0.306838149264809,-0.272677007957191,0.288678800889438,0.366002857261752,0.394836754339699,1.04194234207735,0,-1.48587581944723,1.06895471869991,0.553892876499733
scenario13,-1.63394525358934,-1.17003761448531,0.858601869079596,1.57448774839531,1.72923778548464,-0.313826333048638,0.296241627994525,-0.172238910370988,1.07040335311656,1.11353936325144,0.303726098155521,-0.843999814747892,-1.63220332231137,0,0.0966022691760803,-0.231027350202931,-0.561328590526751,-0.272677007957191,0.288678800889438,-0.905616337816708,-0.273483930308487,1.04194234207735,0,-1.48587581944723,1.06895471869991,0.939881656660492
scenario14,-1.63394525358934,-1.17003761448531,0.858601869079596,1.57448774839531,1.72923778548464,-0.313826333048638,-0.627954309133209,-0.397395076980566,1.11612260370082,0.964093701587254,0.723560421815096,-1.10425166978317,0.612076245866769,0,1.26229525619546,-0.231027350202931,0.306838149264809,-0.272677007957191,0.294957144266868,0.430343871496659,0.331293640917555,1.1008814369563,0,-1.48587581944723,1.06895471869991,1.18086318940207
scenario15,-1.63394525358934,-1.17003761448531,0.858601869079596,1.57448774839531,0.940273790987314,-0.313826333048638,-1.26118402227748,-0.838545560423652,1.07040335311656,1.2595331810883,0.744973082852443,-1.13135905881896,0.612076245866769,0,1.26229525619546,-0.231027350202931,0.306838149264809,-0.272677007957191,0.294957144266868,0.366002857261752,0.0160392926758228,1.04194234207735,0,-1.48587581944723,1.06895471869991,1.47230131354207
scenario16,-1.63394525358934,-1.17003761448531,0.858601869079596,1.57448774839531,0.940273790987314,-0.313826333048638,-0.167762785061698,-0.790237879341691,1.07040335311656,0.883755113708002,0.753689742698162,-1.31583664085471,0.612076245866769,0,1.26229525619546,-0.231027350202931,0.306838149264809,-0.272677007957191,0.29632824050562,0.366002857261752,0.473446451179709,1.04194234207735,0,-1.48587581944723,1.06895471869991,0.427470708499677
scenario17,-1.63394525358934,-1.17003761448531,0.858601869079596,1.57448774839531,1.72923778548464,-0.313826333048638,0.539066160254065,-0.454984028459381,1.07040335311656,0.871804602453198,0.127451077188369,-1.20000517597066,-1.63220332231137,0,0.0966022691760803,-0.231027350202931,-0.561328590526751,-0.272677007957191,0.29632824050562,-1.03967859546616,-0.040788798036624,1.04194234207735,0,-1.48587581944723,1.06895471869991,0.793156861119318
scenario18,-0.999501209457381,-1.17003761448531,0.858601869079596,1.57448774839531,1.72923778548464,-0.313826333048638,-0.896421781766193,-0.242356620071784,1.06978302747478,0.623393776983465,-0.162908396535649,-1.00783372160516,0.612076245866769,0,0.0966022691760803,-0.231027350202931,0.306838149264809,-0.272677007957191,0.292638386541697,-0.226254461956931,0.133555778685305,1.04114374653356,0,-1.48587581944723,1.06895471869991,1.07667732628031
scenario19,-1.63394525358934,-1.17003761448531,0.858601869079596,1.57448774839531,1.72923778548464,-0.313826333048638,-0.396278206741368,-0.306289250587113,0.906212624300334,0.898644388976508,0.19520211796232,-0.794721287995316,-1.63220332231137,0,0.0966022691760803,-0.231027350202931,-0.561328590526751,-0.272677007957191,0.292638386541697,-1.03980631088205,-0.0308918929732355,0.831621604233432,0,-1.48587581944723,1.06895471869991,0.751736907269232
scenario20,-1.13590317164567,-0.942704880378569,0.858601869079596,1.57448774839531,1.72923778548464,-0.313826333048638,-0.0202561963344635,-0.354689113659809,1.11607551157454,0.918177038608509,-0.100399664662369,-1.01539181037022,-1.63220332231137,0,0.0966022691760803,-0.231027350202931,-0.561328590526751,-0.272677007957191,0.294957144266868,-0.542038272635628,0.378135836936659,1.10082064627819,0,-1.48587581944723,1.06895471869991,1.24883670363647
scenario21,-0.680926590235917,-1.13429369864779,0.858601869079596,1.57448774839531,1.72923778548464,-0.313826333048638,-0.648771204341989,-0.397395076980566,1.11602855215981,0.891903465873293,-0.162088897699616,-1.13023464788329,0.612076245866769,0,0.0966022691760803,-0.231027350202931,0.306838149264809,-0.272677007957191,0.294957144266868,-0.192916555089564,-0.132864118335314,1.10076002708274,0,-1.48587581944723,1.06895471869991,1.12288474224519
scenario22,-1.13590317164567,-0.942704880378569,0.858601869079596,1.57448774839531,1.72923778548464,-0.313826333048638,0.0534443888188606,-0.425913465609289,1.07040335311656,0.905875892690359,-0.13602782254467,-1.26147009484095,-1.63220332231137,0,0.0966022691760803,-0.231027350202931,-0.561328590526751,-0.272677007957191,0.29632824050562,-0.64772160573092,0.252483731797295,1.04194234207735,0,-1.48587581944723,1.06895471869991,1.14914821166782
