Row,collision
scenario0,-0.664599399684445
scenario1,-0.664599399684445
scenario2,-0.664599399684445
scenario3,-0.664599399684445
scenario4,-0.664599399684445
scenario5,-0.664599399684445
scenario6,-0.664599399684445
scenario7,-0.664599399684445
scenario8,1.50321062957016
scenario9,-0.664599399684445
scenario10,-0.664599399684445
scenario11,-0.664599399684445
scenario12,-0.664599399684445
scenario13,1.50321062957016
scenario14,1.50321062957016
scenario15,-0.664599399684445
scenario16,-0.664599399684445
scenario17,-0.664599399684445
scenario18,1.50321062957016
scenario19,1.50321062957016
scenario20,1.50321062957016
scenario21,1.50321062957016
scenario22,1.50321062957016
scenario23,-0.664599399684445
scenario24,-0.664599399684445
scenario25,1.50321062957016
scenario26,1.50321062957016
scenario27,1.50321062957016
scenario28,1.50321062957016
scenario29,1.50321062957016
scenario30,1.50321062957016
scenario31,1.50321062957016
scenario32,1.50321062957016
scenario33,-0.664599399684445
scenario34,1.50321062957016
scenario35,1.50321062957016
scenario36,-0.664599399684445
scenario37,-0.664599399684445
scenario38,1.50321062957016
scenario39,-0.664599399684445
scenario40,1.50321062957016
scenario41,1.50321062957016
scenario42,1.50321062957016
scenario43,-0.664599399684445
scenario44,1.50321062957016
scenario45,-0.664599399684445
scenario46,-0.664599399684445
scenario47,-0.664599399684445
scenario48,1.50321062957016
scenario49,-0.664599399684445
scenario50,1.50321062957016
scenario51,1.50321062957016
scenario52,1.50321062957016
scenario53,1.50321062957016
scenario54,1.50321062957016
scenario55,1.50321062957016
scenario56,-0.664599399684445
scenario57,-0.664599399684445
scenario58,-0.664599399684445
scenario59,-0.664599399684445
scenario60,-0.664599399684445
scenario61,1.50321062957016
scenario62,-0.664599399684445
scenario63,-0.664599399684445
scenario64,1.50321062957016
scenario65,-0.664599399684445
scenario66,-0.664599399684445
scenario67,-0.664599399684445
scenario68,1.50321062957016
scenario69,-0.664599399684445
scenario70,1.50321062957016
scenario71,-0.664599399684445
scenario72,1.50321062957016
scenario73,1.50321062957016
scenario74,1.50321062957016
scenario75,-0.664599399684445
scenario76,1.50321062957016
scenario77,1.50321062957016
scenario78,-0.664599399684445
scenario79,1.50321062957016
scenario80,-0.664599399684445
scenario81,-0.664599399684445
scenario82,-0.664599399684445
scenario83,-0.664599399684445
scenario84,-0.664599399684445
scenario85,-0.664599399684445
scenario86,-0.664599399684445
scenario87,-0.664599399684445
scenario88,-0.664599399684445
scenario89,-0.664599399684445
scenario90,-0.664599399684445
scenario91,-0.664599399684445
scenario92,-0.664599399684445
scenario93,-0.664599399684445
scenario94,1.50321062957016
scenario95,-0.664599399684445
scenario96,-0.664599399684445
scenario97,-0.664599399684445
scenario98,1.50321062957016
scenario99,-0.664599399684445
scenario100,-0.664599399684445
scenario101,-0.664599399684445
scenario102,-0.664599399684445
scenario103,1.50321062957016
scenario104,-0.664599399684445
scenario105,-0.664599399684445
scenario106,1.50321062957016
scenario107,-0.664599399684445
scenario108,1.50321062957016
scenario109,-0.664599399684445
scenario110,1.50321062957016
scenario111,1.50321062957016
scenario112,1.50321062957016
scenario113,-0.664599399684445
scenario114,1.50321062957016
scenario115,1.50321062957016
scenario116,1.50321062957016
scenario117,-0.664599399684445
scenario118,-0.664599399684445
scenario119,1.50321062957016
scenario120,1.50321062957016
scenario121,1.50321062957016
scenario122,-0.664599399684445
scenario123,1.50321062957016
scenario124,-0.664599399684445
scenario125,-0.664599399684445
scenario126,1.50321062957016
scenario127,-0.664599399684445
scenario128,-0.664599399684445
scenario129,1.50321062957016
scenario130,1.50321062957016
scenario131,-0.664599399684445
scenario132,1.50321062957016
scenario133,-0.664599399684445
scenario134,1.50321062957016
scenario135,1.50321062957016
scenario136,-0.664599399684445
scenario137,-0.664599399684445
scenario138,1.50321062957016
