timestamp,sequence_number,throttle,brake,steering,speed,acceleration
2023-01-18_02-36-50,0,0.0,50.0,0.0,0.0,0.0
2023-01-18_02-36-51,100,0.0,50.0,0.0,0.0,0.0
2023-01-18_02-36-52,200,0.0,50.0,0.0,0.0,0.0
2023-01-18_02-36-53,300,0.0,50.0,0.0,0.0,0.0
2023-01-18_02-36-54,400,0.0,50.0,0.0,0.0,0.0
2023-01-18_02-36-55,500,0.0,50.0,0.0,0.0,0.0
2023-01-18_02-36-56,600,0.0,50.0,0.0,0.0,0.0
2023-01-18_02-36-57,700,0.0,50.0,0.0,0.0,0.0
2023-01-18_02-36-58,801,0.0,50.0,0.0,0.0,0.0
2023-01-18_02-36-59,901,0.0,50.0,0.0,0.0,0.0
2023-01-18_02-37-00,1001,0.0,50.0,0.0,0.0,0.0
2023-01-18_02-37-01,1101,0.0,29.637933498497976,0.0,0.0,-0.006771845371983025
2023-01-18_02-37-02,1201,80.44489880466988,0.0,0.157634847899974,0.0,2.130264636128826
2023-01-18_02-37-03,1301,49.858452015548465,0.0,-0.43684262646268746,0.0,1.9342909653705953
2023-01-18_02-37-04,1401,46.74904309565056,0.0,-0.4162920312649961,0.0,2.3857908866582216
2023-01-18_02-37-05,1502,39.81496641011337,0.0,0.7980434082686241,0.0,1.6301568496360723
2023-01-18_02-37-06,1602,36.94834902914467,0.0,-0.23939520906734035,0.0,1.8956575470660288
2023-01-18_02-37-07,1702,63.69489718380276,0.0,-0.4093720814273212,0.0,1.2268215583146922
2023-01-18_02-37-08,1802,47.01175147099562,0.0,-0.09766215884944313,0.0,2.6518372459428328
2023-01-18_02-37-09,1902,0.0,37.699751735401776,0.11625781344066011,0.0,-2.442273823776637
2023-01-18_02-37-10,2002,0.0,30.546106928143963,0.049451987583294006,0.0,-2.076795120526972
2023-01-18_02-37-11,2102,50.1780493327174,0.0,0.051027837242473395,0.0,2.129436292251237
2023-01-18_02-37-12,2202,39.71011796591108,0.0,0.018594670086077746,0.0,1.9399911323785952
2023-01-18_02-37-13,2303,15.7,0.0,0.031901254721721735,0.0,2.3814079821253196
2023-01-18_02-37-14,2403,40.77168767289713,0.0,-0.014288097525356059,0.0,2.2985586496721333
2023-01-18_02-37-15,2503,15.7,0.0,0.0017565876036094497,0.0,0.8140831431022338
2023-01-18_02-37-16,2603,19.92456413631743,0.0,-0.004534148603634572,0.0,0.9648469618744245
2023-01-18_02-37-17,2703,15.7,0.0,-0.0014495794862411887,0.0,0.9041579772938463
2023-01-18_02-37-18,2803,15.7,0.0,-0.0021520450031214584,0.0,0.8248392829129082
2023-01-18_02-37-20,2904,15.7,0.0,-0.004326096806741573,0.0,0.6029426818992857
2023-01-18_02-37-21,3004,15.7,0.0,-0.00453669140334877,0.0,0.523615299342342
2023-01-18_02-37-22,3104,0.0,31.86303876008492,0.008618191624937729,0.0,-2.154706494879311
2023-01-18_02-37-23,3204,0.0,39.63990359746625,0.017518238480278177,0.0,-3.2538538981623755
2023-01-18_02-37-24,3304,34.66382607996439,0.0,-0.001921112557291606,0.0,1.7121129654071146
2023-01-18_02-37-25,3404,35.713480591697504,0.0,-0.0007300721248300755,0.0,1.97068302466999
2023-01-18_02-37-26,3504,0.0,14.5,0.0023092058987396018,0.0,-0.14088501303012357
2023-01-18_02-37-27,3605,15.7,0.0,-0.0028091841607770234,0.0,0.6623745049933746
2023-01-18_02-37-28,3705,53.52737409997967,0.0,-0.005801593277122362,0.0,2.901852597216086
2023-01-18_02-37-29,3805,25.899215054681626,0.0,-0.0038766451374781102,0.0,0.8750130636941024
2023-01-18_02-37-30,3905,16.998933539673125,0.0,-0.0022903488611447317,0.0,0.9162413979542634
2023-01-18_02-37-31,4005,15.7,0.0,-0.011843349755538746,0.0,0.6312589891734449
2023-01-18_02-37-32,4105,27.623520075947063,0.0,-0.010271747752379965,0.0,1.0809662719668136
2023-01-18_02-37-33,4206,15.7,0.0,-0.0033463413206026474,0.0,0.7316809878229286
2023-01-18_02-37-34,4306,15.7,0.0,-0.001801382707421084,0.0,0.6698222562884847
2023-01-18_02-37-35,4406,15.7,0.0,-0.00019630811572603153,0.0,0.6296167748036205
2023-01-18_02-37-36,4506,15.7,0.0,-0.0032402278082250963,0.0,0.31795884230358884
2023-01-18_02-37-37,4606,15.7,0.0,-0.006665412861798843,0.0,0.161930480949233
2023-01-18_02-37-38,4706,0.0,20.248497024767993,-0.010646518323373983,0.0,-0.21837306795700434
2023-01-18_02-37-39,4806,0.0,20.509775551733362,-0.01157442404250877,0.0,-0.25620094737933335
2023-01-18_02-37-40,4907,0.0,23.76668200945927,-0.004621275074348081,0.0,-0.7844763748101131
2023-01-18_02-37-41,5007,0.0,26.416090427972964,-0.002872836986890476,0.0,-1.385824452314369
2023-01-18_02-37-42,5107,0.0,15.085753061274419,-0.00568859076499849,0.0,-0.754672794059507
2023-01-18_02-37-43,5207,0.0,21.83313742420051,0.014367083822665713,0.0,-1.2730396215354698
2023-01-18_02-37-44,5307,0.0,32.12824850231968,-0.31541894165571993,0.0,-2.2357345018184254
2023-01-18_02-37-45,5407,0.0,29.925077433187028,0.07178860253650486,0.0,-2.0169492247741
2023-01-18_02-37-46,5507,0.0,26.426541248793686,0.030756923794464548,0.0,-1.7128948470836691
2023-01-18_02-37-47,5607,0.0,24.324040041095124,0.18536052916545923,0.0,-1.3764597638629414
2023-01-18_02-37-48,5708,0.0,21.64127627305539,-0.010577982123575918,0.0,-1.1044323120288742
2023-01-18_02-37-49,5808,0.0,34.119848344280555,0.020330863913532657,0.0,-2.3437451377394947
2023-01-18_02-37-50,5908,0.0,19.064198976417952,0.02233303252734882,0.0,-0.8315278646640651
2023-01-18_02-37-51,6008,0.0,26.15227087231659,0.03403466841045343,0.0,-1.468991139009463
2023-01-18_02-37-52,6108,0.0,21.18178082052907,0.03900256908037343,0.0,-1.0127116245784704
2023-01-18_02-37-53,6208,0.0,16.565616065977387,0.03037953993574621,0.0,-0.659593124618417
2023-01-18_02-37-54,6309,0.0,57.05387860572674,0.037695740301697284,0.0,-0.17154791580590276
2023-01-18_02-37-55,6409,0.0,69.79098768346243,0.037695740301697284,0.0,-0.17986880038362926
2023-01-18_02-37-56,6509,0.0,84.91925228189122,0.037695740301697284,0.0,-0.1902018212944467
2023-01-18_02-37-57,6609,0.0,84.9255275559873,0.037695740301697284,0.0,-0.19020142494457584
2023-01-18_02-37-58,6709,0.0,84.92767168173796,0.037695740301697284,0.0,-0.1902035238306965
2023-01-18_02-37-59,6809,0.0,84.92605148324343,0.037695740301697284,0.0,-0.1902085278165222
2023-01-18_02-38-00,6909,0.0,84.92443128474889,0.037695740301697284,0.0,-0.1902135318023479
2023-01-18_02-38-01,7009,0.0,84.92281108625438,0.037695740301697284,0.0,-0.1902185357881736
2023-01-18_02-38-02,7109,0.0,84.92119088775985,0.037695740301697284,0.0,-0.1902235397739993
2023-01-18_02-38-03,7210,0.0,84.91955448728038,0.037695740301697284,0.0,-0.19022859379968327
2023-01-18_02-38-04,7310,0.0,84.91793428878584,0.037695740301697284,0.0,-0.19023359778550897
2023-01-18_02-38-05,7410,0.0,84.91631409029132,0.037695740301697284,0.0,-0.19023860177133467
2023-01-18_02-38-06,7510,0.0,84.91469389179679,0.037695740301697284,0.0,-0.19024360575716037
2023-01-18_02-38-07,7610,0.0,84.91307369330228,0.037695740301697284,0.0,-0.19024860974298607
2023-01-18_02-38-08,7710,0.0,84.91145349480774,0.037695740301697284,0.0,-0.19025361372881178
2023-01-18_02-38-09,7811,0.0,84.90981709432826,0.037695740301697284,0.0,-0.19025866775449574
2023-01-18_02-38-10,7911,0.0,84.90819689583374,0.037695740301697284,0.0,-0.19026367174032144
2023-01-18_02-38-11,8011,0.0,84.90657669733922,0.037695740301697284,0.0,-0.19026867572614714
2023-01-18_02-38-12,8111,0.0,84.90495649884468,0.037695740301697284,0.0,-0.19027367971197284
2023-01-18_02-38-13,8211,0.0,84.90333630035015,0.037695740301697284,0.0,-0.19027868369779855
2023-01-18_02-38-13,8217,0.0,84.90323908844049,0.037695740301697284,0.0,-0.1902789839369481
