timestamp,sequence_number,throttle,brake,steering,speed,acceleration
2023-01-17_19-09-21,0,0.0,50.0,0.0,0.0,0.0
2023-01-17_19-09-22,100,0.0,50.0,0.0,0.0,0.0
2023-01-17_19-09-23,200,0.0,50.0,0.0,0.0,0.0
2023-01-17_19-09-24,300,0.0,50.0,0.0,0.0,0.0
2023-01-17_19-09-25,400,0.0,50.0,0.0,0.0,0.0
2023-01-17_19-09-26,500,0.0,50.0,0.0,0.0,0.0
2023-01-17_19-09-27,600,0.0,50.0,0.0,0.0,0.0
2023-01-17_19-09-28,700,0.0,50.0,0.0,0.0,0.0
2023-01-17_19-09-29,801,0.0,50.0,0.0,0.0,0.0
2023-01-17_19-09-30,901,0.0,50.0,0.0,0.0,0.0
2023-01-17_19-09-31,1001,0.0,50.0,0.0,0.0,0.0
2023-01-17_19-09-32,1101,0.0,50.0,0.0,0.0,0.0
2023-01-17_19-09-33,1201,63.93881403626156,0.0,0.0,0.0,1.3559013529936355
2023-01-17_19-09-34,1301,45.34116492814546,0.0,0.12504315107313238,0.0,1.2725875593855998
2023-01-17_19-09-35,1401,44.64588436779659,0.0,0.03982539601773548,0.0,1.6119303678064054
2023-01-17_19-09-36,1501,36.39534621452184,0.0,-0.07101108481863277,0.0,1.669800160076446
2023-01-17_19-09-37,1602,15.7,0.0,-0.038302452659871825,0.0,0.6967687055944969
2023-01-17_19-09-38,1702,26.592328633631798,0.0,-0.360206894783069,0.0,1.017386290690544
2023-01-17_19-09-39,1802,33.0208061698888,0.0,0.28546454902036533,0.0,1.5302060927110093
2023-01-17_19-09-40,1902,16.591257575807205,0.0,-0.0718124998862557,0.0,1.3732493950194087
2023-01-17_19-09-41,2002,15.7,0.0,0.03161991579525286,0.0,1.4362800260039053
2023-01-17_19-09-42,2102,36.03569468343693,0.0,0.036837246661249656,0.0,1.8385194634721624
2023-01-17_19-09-43,2202,15.7,0.0,0.03964174779093263,0.0,0.889855953257217
2023-01-17_19-09-44,2302,31.611743387946433,0.0,-0.01054159498942238,0.0,1.4183264024731979
2023-01-17_19-09-45,2403,18.044088300612852,0.0,-0.002549481992162092,0.0,0.9474293983156541
2023-01-17_19-09-46,2503,15.7,0.0,0.0004048944030987672,0.0,0.7555471400889638
2023-01-17_19-09-47,2603,15.7,0.0,-0.0038765071527336378,0.0,0.7182346695957523
2023-01-17_19-09-48,2703,15.7,0.0,-0.004387489740991285,0.0,0.5934447277620073
2023-01-17_19-09-49,2803,15.7,0.0,-0.004399592769362679,0.0,0.5033094371634631
