timestamp,sequence_number,throttle,brake,steering,speed,acceleration
2023-01-17_17-43-46,0,0.0,50.0,0.0,0.0,0.0
2023-01-17_17-43-47,100,0.0,50.0,0.0,0.0,0.0
2023-01-17_17-43-48,200,0.0,50.0,0.0,0.0,0.0
2023-01-17_17-43-49,300,0.0,50.0,0.0,0.0,0.0
2023-01-17_17-43-50,400,0.0,50.0,0.0,0.0,0.0
2023-01-17_17-43-51,500,0.0,50.0,0.0,0.0,0.0
2023-01-17_17-43-52,600,0.0,50.0,0.0,0.0,0.0
2023-01-17_17-43-53,700,0.0,50.0,0.0,0.0,0.0
2023-01-17_17-43-54,800,0.0,50.0,0.0,0.0,0.0
2023-01-17_17-43-55,901,0.0,50.0,0.0,0.0,0.0
2023-01-17_17-43-56,1001,0.0,50.0,0.0,0.0,0.0
2023-01-17_17-43-57,1101,0.0,14.5,0.0,0.0,-0.0015291045871983237
2023-01-17_17-43-58,1201,86.11533783867273,0.0,0.14927029041496018,0.0,1.531621645476347
2023-01-17_17-43-59,1301,45.546676484791334,0.0,0.06614138822120469,0.0,1.4609911126518371
2023-01-17_17-44-00,1401,50.37711601318433,0.0,-0.008883440007634264,0.0,1.7857241819010479
2023-01-17_17-44-01,1502,33.78538111660182,0.0,-0.10327103302881097,0.0,1.5967573949111546
2023-01-17_17-44-02,1602,15.7,0.0,-0.11251919647835242,0.0,0.6062070616060933
2023-01-17_17-44-03,1702,25.711460784405208,0.0,-0.1324398171471786,0.0,0.9573570294087681
2023-01-17_17-44-04,1802,15.7,0.0,-0.04723617232835785,0.0,0.7527033682888951
2023-01-17_17-44-05,1902,41.46569960314317,0.0,0.1978204100802879,0.0,2.352380514334545
2023-01-17_17-44-06,2002,15.7,0.0,0.058306292429349496,0.0,0.8964394317692792
2023-01-17_17-44-07,2103,15.7,0.0,0.02476844346298933,0.0,0.8804163396588784
2023-01-17_17-44-08,2203,19.993835791226605,0.0,0.010230525162470909,0.0,0.39007701365045955
2023-01-17_17-44-09,2303,16.89562347550494,0.0,0.005259909211216986,0.0,0.37407576991761315
2023-01-17_17-44-10,2403,15.7,0.0,0.0011143502750029558,0.0,0.592017169134329
2023-01-17_17-44-11,2503,15.7,0.0,-0.0031415905311228307,0.0,0.588650120917655
2023-01-17_17-44-12,2603,15.7,0.0,-0.0050023135850598525,0.0,0.4728588470517213
2023-01-17_17-44-13,2703,19.712899236206304,0.0,-0.005198738490497724,0.0,0.3886651039924473
2023-01-17_17-44-14,2803,15.7,0.0,-0.004738266866322642,0.0,0.21936718297123514
2023-01-17_17-44-15,2904,15.7,0.0,-0.004723074830665258,0.0,0.18652421723421791
2023-01-17_17-44-16,3004,15.7,0.0,-0.0032014040529983324,0.0,0.04714965507225316
2023-01-17_17-44-17,3103,15.7,0.0,-0.003715155073792184,0.0,0.13646518129882113
2023-01-17_17-44-18,3204,15.7,0.0,-0.002606952364722758,0.0,0.00965351477204271
2023-01-17_17-44-19,3304,15.7,0.0,-0.0013571840506684883,0.0,0.18603730363861332
2023-01-17_17-44-20,3404,15.7,0.0,-0.0020597286521531304,0.0,0.15874966015630276
2023-01-17_17-44-21,3504,15.7,0.0,-0.0017837449033919082,0.0,0.2391767031919158
2023-01-17_17-44-22,3604,15.7,0.0,-0.0017821358936732127,0.0,0.12366747019543817
2023-01-17_17-44-23,3705,15.7,0.0,-0.0019116973280913514,0.0,0.2123734832274976
2023-01-17_17-44-24,3805,15.7,0.0,-0.0010122262200426017,0.0,0.11615663629625811
