timestamp,sequence_number,throttle,brake,steering,speed,acceleration
2023-01-17_17-53-27,0,0.0,14.5,0.0,0.0,-3.968764814999304e-06
2023-01-17_17-53-28,100,59.87949909941029,0.0,0.16370409324696616,0.0,1.3441389285756713
2023-01-17_17-53-29,200,39.56952717759888,0.0,0.07256384515588225,0.0,1.435673751806191
2023-01-17_17-53-30,300,45.0,0.0,0.07256113634645417,0.0,3.7660453908085993
2023-01-17_17-53-31,401,45.0,0.0,0.07256113634645417,0.0,3.4075958201362586
2023-01-17_17-53-32,501,45.0,0.0,0.07256113634645417,0.0,3.061915181348226
2023-01-17_17-53-33,601,45.0,0.0,0.07256113634645417,0.0,3.001784673935641
2023-01-17_17-53-34,701,45.0,0.0,0.07256113634645417,0.0,3.0753024983333956
2023-01-17_17-53-35,801,45.0,0.0,0.07256113634645417,0.0,3.0924950207663975
2023-01-17_17-53-36,901,45.0,0.0,0.07256113634645417,0.0,3.0599926948517284
2023-01-17_17-53-37,1002,45.0,0.0,0.07256113634645417,0.0,3.0599926948517284
2023-01-17_17-53-38,1101,79.47299820424266,0.0,0.13051102791901154,0.0,2.059992694851729
2023-01-17_17-53-39,1202,77.20029296535375,0.0,0.16589826830399113,0.0,1.3211814943972515
2023-01-17_17-53-40,1302,50.88239769371862,0.0,0.05734723460795025,0.0,1.9893432127571127
2023-01-17_17-53-41,1402,62.8020480627315,0.0,-0.029963402293499232,0.0,2.6111123920612087
2023-01-17_17-53-42,1502,65.09678132600203,0.0,-0.12490898962166203,0.0,2.1458277921408517
2023-01-17_17-53-43,1602,23.761633465353583,0.0,-0.3757533660324102,0.0,1.5611331339727337
2023-01-17_17-53-44,1702,25.145975908767447,0.0,-0.1762819138392896,0.0,0.9131378317890704
2023-01-17_17-53-45,1802,0.0,23.652933219818173,0.02788534366279674,0.0,-1.4553554949795386
2023-01-17_17-53-46,1903,0.0,33.80794019926356,0.12776685646067715,0.0,-2.4197988437591764
2023-01-17_17-53-47,2003,15.7,0.0,0.09162881868898319,0.0,0.37992002310781203
2023-01-17_17-53-48,2103,38.68775759194454,0.0,0.07964764145997352,0.0,2.077072853671633
2023-01-17_17-53-49,2202,37.52009365628166,0.0,19.43174534424628,0.0,1.0933541833712566
2023-01-17_17-53-50,2303,15.7,0.0,-2.6317614148772,0.0,0.6591031671963657
2023-01-17_17-53-51,2403,36.889973427190526,0.0,1.1020832542344294,0.0,1.8546352028324786
2023-01-17_17-53-52,2503,15.7,0.0,-0.1164668769769388,0.0,1.5753093720200857
2023-01-17_17-53-53,2604,37.782509266073795,0.0,-0.0441448961670983,0.0,2.002140670875784
2023-01-17_17-53-54,2704,15.7,0.0,-0.04551894490608539,0.0,0.8147426237077258
2023-01-17_17-53-55,2804,27.801622430682112,0.0,-0.032709973597408584,0.0,1.0929309026416598
2023-01-17_17-53-56,2904,20.399853139310018,0.0,-0.021983641500620137,0.0,0.9692526397634695
2023-01-17_17-53-57,3004,15.7,0.0,-0.011176655725852884,0.0,0.8070020170810093
2023-01-17_17-53-58,3104,15.7,0.0,-0.009890390289815958,0.0,0.4513237908685043
2023-01-17_17-53-59,3204,15.7,0.0,-0.008951224562712936,0.0,0.5902955378287192
2023-01-17_17-54-00,3305,15.7,0.0,-0.0061860878617984935,0.0,0.5013105900501349
2023-01-17_17-54-01,3405,15.763903658375263,0.0,-0.004302578328858988,0.0,0.3682367702045487
2023-01-17_17-54-02,3505,15.7,0.0,-0.0037143203327346867,0.0,0.13993171178970665
2023-01-17_17-54-03,3605,15.7,0.0,-0.0037249229845731594,0.0,0.2490386816268163
2023-01-17_17-54-04,3705,15.7,0.0,-0.0010456095512842666,0.0,0.009474284054646953
2023-01-17_17-54-05,3805,0.0,18.929535560356257,-0.0031938286955738946,0.0,-0.11751738352800428
2023-01-17_17-54-06,3905,15.7,0.0,-0.0015056712444791599,0.0,0.007362785581156606
2023-01-17_17-54-07,4006,15.7,0.0,-0.0011158937208820684,0.0,0.11467220412820975
2023-01-17_17-54-08,4106,15.7,0.0,0.001289855602573265,0.0,0.2031092414387105
2023-01-17_17-54-09,4206,15.7,0.0,0.0007196679225849423,0.0,0.19944352728727677
2023-01-17_17-54-10,4306,0.0,14.5,-0.0011265270225054675,0.0,-0.015419739134763355
2023-01-17_17-54-11,4407,0.0,14.5,-0.0033347239443040936,0.0,-0.014049670067046494
2023-01-17_17-54-12,4507,0.0,20.1009469982914,-0.00858689557356554,0.0,-0.19787431150911855
2023-01-17_17-54-13,4607,0.0,19.99970925094164,-0.013322525011518597,0.0,-0.17527842000921612
2023-01-17_17-54-14,4707,0.0,21.868932996313003,-0.005862171225618851,0.0,-0.47781373823569595
2023-01-17_17-54-15,4807,0.0,25.58601533255022,-0.0051997190509086855,0.0,-1.0796826616174107
2023-01-17_17-54-16,4908,0.0,21.944287001334928,-0.0015564008423294634,0.0,-1.1763412419309023
2023-01-17_17-54-17,5008,0.0,14.5,0.01033416154001306,0.0,-0.5631840750051811
2023-01-17_17-54-18,5108,0.0,35.837820858723646,0.041471661851755694,0.0,-2.643889786481732
2023-01-17_17-54-19,5208,0.0,27.61016609153089,0.045265139518794864,0.0,-1.7984597401653506
2023-01-17_17-54-20,5308,0.0,28.216965019260094,0.06982627794571024,0.0,-1.7796575982171545
2023-01-17_17-54-21,5408,0.0,34.17463013906608,0.08567046586065913,0.0,-2.391051178356723
2023-01-17_17-54-22,5508,0.0,27.74022910380228,0.09020749459329168,0.0,-1.66870441410017
2023-01-17_17-54-23,5609,0.0,22.47621792821734,0.09955286328552956,0.0,-1.1728596135395606
2023-01-17_17-54-24,5709,0.0,27.935157180776997,0.09075571207087413,0.0,-1.707620839128024
2023-01-17_17-54-25,5809,0.0,22.647760258500764,0.10397301286475572,0.0,-1.1539969391384448
2023-01-17_17-54-26,5909,0.0,20.992794242984722,0.11056589666909772,0.0,-0.9980366183976378
2023-01-17_17-54-27,6009,0.0,17.273084245133248,0.10594133527847749,0.0,-0.7050187763390252
2023-01-17_17-54-28,6109,0.0,69.82054730828774,0.10762271589914507,0.0,-3.0
2023-01-17_17-54-29,6210,0.0,69.99195409474244,0.10762271589914507,0.0,-3.0
2023-01-17_17-54-30,6310,0.0,69.99409755515141,0.10762271589914507,0.0,-3.0
2023-01-17_17-54-31,6410,18.493801543218257,0.0,0.10762271589914507,0.0,0.024931161316046044
2023-01-17_17-54-32,6510,0.0,47.483498691564954,0.12366691576638039,0.0,-0.03497306310354295
2023-01-17_17-54-33,6610,15.7,0.0,0.12366691576638039,0.0,0.005547281822167779
2023-01-17_17-54-34,6710,15.7,0.0,0.12366691576638039,0.0,0.047567221559302826
2023-01-17_17-54-35,6811,15.7,0.0,0.12366691576638039,0.0,0.09175432279195656
2023-01-17_17-54-36,6911,15.7,0.0,0.12366691576638039,0.0,0.13550392797280203
2023-01-17_17-54-37,7011,15.7,0.0,0.12366691576638039,0.0,0.17925353315364762
2023-01-17_17-54-38,7111,15.7,0.0,0.12366691576638039,0.0,0.2230031383344932
2023-01-17_17-54-39,7211,48.55284324250663,0.0,0.12366691576638039,0.0,0.2667527435153388
2023-01-17_17-54-40,7311,36.70851285284169,0.0,0.12366691576638039,0.0,0.31050234869618437
2023-01-17_17-54-41,7411,42.91880747975053,0.0,0.12366691576638039,0.0,0.35425195387702796
2023-01-17_17-54-42,7512,55.73307325371852,0.0,0.12366691576638039,0.0,0.37291600863474217
2023-01-17_17-54-43,7612,55.73307325371852,0.0,0.12366691576638039,0.0,0.37291600863474217
2023-01-17_17-54-44,7712,55.73307325371852,0.0,0.12366691576638039,0.0,0.37291600863474217
2023-01-17_17-54-45,7812,55.73307325371852,0.0,0.12366691576638039,0.0,0.37291600863474217
2023-01-17_17-54-46,7912,55.73307325371852,0.0,0.12366691576638039,0.0,0.37291600863474217
2023-01-17_17-54-47,8012,55.73307325371852,0.0,0.12366691576638039,0.0,0.37291600863474217
2023-01-17_17-54-48,8092,55.73307325371852,0.0,0.12366691576638039,0.0,0.37291600863474217
