instances,algo_collision,feature_npc1_avg_control_speed,feature_npc1_max_control_speed,feature_npc2_avg_control_speed,feature_npc2_max_control_speed,feature_npc1_number_lane_changes,feature_npc2_number_lane_changes,feature_ego_max_speed,feature_npc1_max_speed,feature_npc2_max_speed,feature_npc_avg_dist,feature_max_npc_dist,feature_min_npc_dist,feature_type_npc_max_dist,feature_type_npc_min_dist,feature_op_npc_max_dist,feature_op_npc_min_dist,feature_ctrl_speed_npc_max_dist,feature_ctrl_speed_npc_min_dist,feature_speed_npc_min_dist,feature_speed_npc_max_dist,feature_avg_speed_npcs,feature_max_npc_speed,feature_type_npc_max_speed,feature_op_npc_max_speed,feature_ctrl_speed_npc_max_speed,feature_dist_av_npc_max_speed,source
scenario10,0,12.196392868473286,25.48918974057203,14.096146735573925,23.941392905031798,7,5,11.132304841986555,24.95376798296109,23.94180886205425,27.270711071290552,80.9332739898104,3.3897599736944466,2,1,2,1,23.108056936164445,3.1467584042841903,0.0928155903670993,10.116101652222167,8.378366113147575,24.95376798296109,1,0,25.48918974057203,9.0769923571354,random
scenario11,0,17.266958054868887,28.69051774587541,14.36069150413183,27.66458000600582,3,7,11.363321098452754,27.168289930150877,26.324546030197624,25.100270590224596,62.85040290543869,2.896128689349648,2,2,2,1,15.6886004517369,21.11473264767031,20.891211738120145,24.222661671532535,8.680013226130999,27.168289930150877,1,1,27.28679048767065,11.78344532118052,random
scenario12,0,16.304857800122555,29.758323669027508,18.94671950522946,28.534686174013633,6,5,11.723436814591741,23.230611790188345,28.534646142689443,41.41107602247224,119.44045423819708,3.8612980126665617,2,2,0,0,14.24330852247648,26.96881371249034,20.87013748370508,14.200300007596768,9.85855651543393,28.534646142689443,2,0,28.534686174013633,87.62996560931968,random
scenario13,0,13.510636453065626,22.060616490908348,13.596416719498567,26.389010612605365,5,5,11.67199070309174,20.656937685122283,26.375160824710132,33.94812544038858,97.40480987403208,3.828404979196014,2,2,0,2,1.4301392822493364,26.389010612605365,21.530503944936594,20.753693732023176,8.10532138500604,26.375160824710132,2,1,23.70640764151488,37.57422958270524,random
scenario14,0,15.957963647727002,29.998535782135033,16.210586791056617,27.036516180015607,7,4,11.690620661497166,22.201114008153496,20.919747328188144,17.04919760842475,46.07801163918802,3.7017681030667577,2,2,0,2,24.690853761876024,15.83491534715867,15.834256858476271,12.344560751213706,8.746104238743941,22.201114008153496,1,0,12.523486095313235,12.88992533866902,random
scenario15,1,18.53585083362828,27.752157900764384,13.48395539760639,27.558232964607164,9,6,11.743871340166072,25.437642786868977,27.537140426199553,16.877178611504377,52.6373367489444,3.1356401554591975,2,2,0,1,24.568084147211316,27.185086735399853,0.013817421170253627,11.088505003711598,7.782167239505235,27.537140426199553,2,2,12.246418619524611,7.4168029258314085,random
scenario16,0,22.156109621810778,28.453273528701175,15.266736823373112,25.697419353362076,9,5,11.675287074711548,18.44216151843432,25.697337362870375,45.66667555131198,113.19432158568064,3.8454535294226786,1,2,1,0,28.453273528701175,21.215703098877565,18.704732417662203,0.0,7.237482695141468,25.697337362870375,2,2,25.697419353362076,61.71951130911905,random
scenario17,0,11.046436253642643,28.91010117658482,14.177661508988937,29.686708506775386,6,6,11.0712264462957,19.344462606959482,28.596248089279793,23.40841217008414,80.53388612500363,2.7451460911927814,2,2,2,1,15.74745946627678,17.32075486299807,16.60349132135482,10.342304570287132,7.595627726907461,28.596248089279793,2,2,15.74745946627678,72.27783258960271,random
scenario18,0,15.954428006818336,26.373135857827105,14.621769588086476,29.870883557364863,3,8,11.686670409487125,24.475342542417316,29.855132238672102,36.29796620619413,87.50199118483516,3.83377508751177,2,2,0,0,0.5694416164267047,29.870883557364863,23.11599107735435,16.37377768162792,8.255551544994793,29.855132238672102,2,1,26.651640217479468,47.17852751789167,random
scenario19,0,15.598280031295712,27.16675829332976,14.854875113962425,28.949195023261293,9,6,11.694221553437245,22.013862628635366,28.918636888775637,27.82838778293428,65.67934172904133,3.5881126015955096,2,2,0,1,20.971337689806973,28.949195023261293,22.058368641146142,10.984519067805739,8.3464074501107,28.918636888775637,2,0,8.055258294343952,39.337088563786054,random
scenario20,1,13.287705794869613,28.673684205523074,16.01102836044393,28.242110329619802,3,6,11.707243863888557,28.66126778973843,28.235159194985542,27.503145306591257,92.73902906405009,3.452209677214248,2,1,1,0,28.242110329619802,18.030022118473077,0.07555797365197722,11.245446065747137,9.112785895955957,28.66126778973843,1,2,28.673684205523074,11.142423577076585,random
scenario21,1,16.552145511792887,29.604748475314533,13.899985969820076,27.41276324238341,8,8,11.419819097353937,28.841919151746275,22.569499051124385,16.304907133954643,44.348431098189074,2.0519984828091817,1,2,1,0,11.669119803163424,1.4635614231189131,0.2134025662091041,7.8239090322139555,7.577327372905476,28.841919151746275,1,2,12.086543760638344,6.334484549843617,random
scenario22,0,15.489406027494578,24.819266907089432,15.973047241987592,28.723082451781295,6,8,11.677917188793185,24.484300143831025,21.512479714441476,26.97270060341445,86.75517633345595,2.7123353929889014,2,2,1,1,21.51152193667625,15.062836707512364,15.05855238743137,21.51137892797737,9.21142952278222,24.484300143831025,1,1,24.56537983606249,11.553203287719644,random
scenario23,0,11.096595857732643,29.30004208709986,14.266354319170066,25.540762185675035,6,7,11.694623505244047,29.299161871426403,25.52715225009264,22.33666843722455,68.75863034786586,3.5706945759302897,2,1,2,2,8.57059555795587,29.30004208709986,29.299135200417645,21.595582992946344,8.641888649277462,29.299161871426403,1,2,29.30004208709986,4.063473237451897,random
scenario24,0,12.590886880950714,29.15349456192938,16.134377059360965,29.547391433545094,6,5,11.695198313314503,27.11027160092505,25.42998216314746,20.884938094567215,60.074945267016254,3.610899401260226,2,2,0,2,17.731700986745093,19.43384792745532,19.430583214555117,11.111031209814437,8.65326913357713,27.11027160092505,1,1,29.15349456192938,11.495579884893063,random
scenario25,0,16.96723258996032,28.562230487559184,13.687437146540535,29.669815974775126,8,8,11.155577594889976,28.556706119736457,29.610277586141546,34.72419584116969,85.60015399403372,3.6548166835867284,1,1,1,1,23.093040742575905,23.602582924267235,12.211388477880272,8.593125889613562,9.446443520233421,29.610277586141546,2,0,29.669815974775126,73.35561877736187,random
scenario26,0,16.007790581733378,26.74038385889772,18.6024367101145,29.27876933096844,8,8,11.65794797324257,26.727626832886028,28.24223377229269,27.099773284101072,85.30155720874262,3.8038601383522033,2,2,0,0,19.796995456719472,12.962958936249928,12.644320169336018,19.794474976853333,9.37185515514371,28.24223377229269,2,0,8.528256616094223,59.045401375166634,random
scenario27,0,12.416946838031876,23.08057585587929,19.03900997749408,28.5764505502215,6,8,11.732494617096632,21.312197529976086,28.576351605704673,42.59987829112751,136.24032088213605,3.797466440712199,2,2,2,0,20.57755649343979,25.13505682943097,20.507384881281617,20.53349459267188,10.190029441783608,28.576351605704673,2,2,28.5764505502215,97.0414184028471,random
scenario28,0,18.4457711905999,29.714387143945643,9.21659720712886,20.142518521299852,6,5,11.613383722571422,17.596117793154022,18.96871371676704,26.335679266616957,55.88794875634605,3.8095651030315714,1,2,2,2,29.342264388014648,14.807509870564918,14.167019189433065,6.374621793950033,6.916974615722878,18.96871371676704,2,2,20.142518521299852,18.993420563931455,random
scenario29,0,11.235825802486785,24.535445833698898,13.643055931266133,27.671190817367307,7,5,11.691997936895985,17.464065064307118,20.93874928345103,45.41727305923499,97.3216150094187,6.952167178138406,2,2,0,2,4.314828776171781,6.613789006886424,6.590477138523208,4.2851206684330565,7.114313947597584,20.93874928345103,2,1,21.869081542917677,65.93056428610055,random
scenario30,0,14.523568204129969,29.353216365638946,14.419484770462086,29.427333773567117,7,8,11.737302604311873,29.044002895824693,17.93246033584914,12.834808619102354,36.875224631798275,2.194248975094269,1,2,2,1,29.353216365638946,9.765815029265394,0.0,12.054367415273436,7.9667096954943935,29.044002895824693,1,2,29.353216365638946,26.309902665020537,random
scenario31,0,13.221031324532262,21.62711678002101,11.408844402709207,24.917339476297247,7,5,11.609360892778655,21.21105856733567,24.85599754855882,16.2394182889482,38.77264485298131,2.4938211860055772,2,2,2,2,11.290705157912454,1.4474740435922973,1.3428690182740068,12.726866499230551,7.707524708592311,24.85599754855882,2,1,24.917339476297247,35.10253612290242,random
scenario32,1,13.11258869775989,25.659563164610987,16.988177569286087,26.739173637477048,7,6,11.84335298780118,20.341180591981324,24.341719681848087,58.47587074417876,122.73320749946735,3.0060427993476795,1,2,2,1,6.173453584116359,10.878381543207196,0.0034119689598080287,0.0,3.8733298086973456,24.341719681848087,2,1,21.856596912497395,29.15895950204027,random
scenario33,0,12.762566392611417,25.48936987299179,14.495634915672232,29.099363557722132,3,6,11.598159499540712,25.219125454322462,26.113593728489867,24.866907345660856,59.21926870781075,3.4541674732055307,2,2,0,1,22.99154043932718,25.890921533086573,21.02491345892956,12.688548872283715,8.075033528357043,26.113593728489867,2,1,29.099363557722132,49.95452859936142,random
scenario34,0,14.413519648307755,27.753008441415545,11.108926249335385,20.760528583989068,5,6,11.683125990494547,24.736027043705636,20.59094122547444,20.740482792758627,59.8426612833019,2.70635721047374,1,2,1,2,22.41378469243573,14.226737300656197,3.6612172629607715,8.486919795704694,8.27817738192961,24.736027043705636,1,2,27.753008441415545,7.615852052023315,random
scenario35,0,13.54548771872147,29.353291352629405,15.510091284664691,27.550505781494124,8,7,11.602584552862924,17.10137231292392,27.528035895588083,34.87743520691181,105.72026045098781,2.810491386113396,1,2,1,1,3.9605292960753022,27.550505781494124,25.965965705412238,0.000762939453125,6.994897634655827,27.528035895588083,2,0,16.642602983097955,20.09593992552191,random
scenario36,0,16.669039655182527,27.147981318290263,15.785475467951079,27.29380620212849,3,7,11.736329315541287,24.946079194001303,27.015214434916054,17.948951700928063,75.90455710477961,2.890382113151859,2,1,0,2,19.73555937032789,22.24736823682602,17.91227967706761,19.713818392213977,9.403844438731316,27.015214434916054,2,0,5.0959538427206965,17.810972002084593,random
scenario37,0,17.576379125004486,28.092608134400653,13.395088210982767,29.802191407164308,4,6,11.42203581403875,27.990842905048297,29.770588659047196,37.53353998071226,107.53865885467286,3.4776310122321914,1,2,1,1,27.439099697071914,29.802191407164308,22.708380687585578,0.0,6.5960350524964495,29.770588659047196,2,1,7.9090195814597255,37.88656807756154,random
scenario38,0,10.706408477873401,25.28771886923338,21.734758328778,29.51485746781785,7,7,11.655147515876372,25.285457104132572,27.36067031265941,56.66045314538434,107.269039007499,3.287756558269527,2,1,0,2,29.51485746781785,23.11346314298508,7.601026973894879,0.0021579186437577745,9.772522088560073,27.36067031265941,2,1,27.65031342116349,57.96245769644312,random
scenario39,0,17.588147216518728,27.722161168144368,12.60772352841003,28.059881796519644,9,7,11.700667398733307,27.377414416176876,28.058941778623943,30.037429218803652,71.72911705293902,3.30942716880589,2,1,1,2,1.1995696897906394,25.26004377646333,19.582039420911702,20.28561296149515,8.517500031738829,28.058941778623943,2,2,28.059881796519644,66.77438197789559,random
scenario40,0,16.606930038414696,25.380455625658307,11.858283003365944,27.004263601101314,3,5,11.73424436148913,23.31849972999156,26.79569128469358,15.901083333652707,45.50340213860165,3.2091626383633134,1,2,1,1,21.592144430570666,20.399359746911415,20.1372196612984,11.826750467890408,8.081799872799476,26.79569128469358,2,0,27.004263601101314,4.0096595149019665,random
scenario41,0,16.299570738417227,29.320664522795624,15.327010176520298,29.601807586590695,7,5,11.68539270727793,25.935498053394994,29.6000278410912,20.59779592303248,68.930505050426,3.7586364037441538,1,2,2,2,14.756813697446633,22.846076025877814,22.642467693329237,5.968331978066109,8.468805949751683,29.6000278410912,2,0,0.12613091972248247,23.03261254939495,random
scenario42,0,16.56293773202264,26.041395084138262,20.16365854428192,29.37971625317382,7,7,11.682102969349913,25.582660217638058,28.159666616236876,33.513435560785375,113.85585270421244,3.055231086210296,2,1,2,1,5.142022115353685,26.041395084138262,23.349480561055053,10.764302551061384,9.905815935969152,28.159666616236876,2,2,8.027597869824604,42.466683192988434,random
scenario43,0,14.570552303487768,24.2740940274683,18.18129285058452,28.75284901570944,6,6,11.680006297863722,24.2482293639074,28.75176984066354,33.52957027215666,101.72592595697321,3.817275488886434,2,2,0,2,9.502149259064101,22.810309309189087,19.425884521290644,28.75176984066354,8.247016732660954,28.75176984066354,2,2,28.75284901570944,99.96491017969792,random
scenario44,0,9.759246808753838,25.057502075379368,14.96891023415473,23.11197259188972,4,3,11.690896655020934,25.04390446010094,22.565140176831687,44.16545716160316,118.8311857797148,3.423022297404846,1,2,1,2,20.583203115080554,22.646090814271112,12.46468278451608,11.218186911104182,8.102239258580303,25.04390446010094,1,1,25.057502075379368,12.463135721670977,random
scenario45,0,15.584939700711965,29.229268996405306,12.832539111791442,22.46358417040369,4,8,11.632967463064427,18.932128234794256,20.872618979337915,14.86407486073137,41.93123537839486,2.843725412363218,1,2,0,1,9.189213967291598,9.019479936958424,13.334917514867218,7.593684931378669,7.974686885076974,20.872618979337915,2,0,22.46358417040369,9.589776808651491,random
scenario46,0,14.534778361638411,29.01478653773968,14.170063999930795,26.216800995637215,8,7,11.687917908654505,23.027056445731045,26.201747546019483,19.527952566080227,48.574761099260705,2.9270917137882235,2,1,2,2,26.216800995637215,19.10455669204177,3.6645016803539816,12.021865668242372,8.417288768248055,26.201747546019483,2,2,26.216800995637215,43.21745836890253,random
scenario47,0,17.137692591137004,29.878309112831527,17.248088358777572,26.000742317916732,7,6,11.45592329079062,29.877409181582372,25.987178945648402,28.841435562310764,72.43845030984185,3.710321108586798,2,1,1,2,12.244096203114552,22.330126060571548,19.35625240349512,20.056461603493336,9.578089554526056,29.877409181582372,1,0,29.878309112831527,51.03619608091557,random
scenario48,0,19.297998997353254,28.18625242268526,15.261542625240144,27.45550396450297,5,7,11.674448918757387,16.088254233856183,27.431522910984892,38.19876860077193,117.01590493878561,3.802807795610296,1,2,1,2,28.184427892846298,25.301486832617805,25.29107757810885,0.0,7.300610352163179,27.431522910984892,2,2,27.45550396450297,22.140416723902252,random
scenario49,0,14.917023768027528,29.03292928632391,12.407711906085748,26.902003328828936,5,8,11.710261044648126,27.70416106641551,26.898489990593962,16.045652079155957,46.900391150927916,3.491212624303193,1,2,2,1,21.438051156899952,1.508648269194952,0.6065133528080769,10.191840823579875,7.951479779039915,27.70416106641551,1,0,27.703814434531772,10.270209256106437,random
scenario50,0,11.458755153174671,24.76932580380988,15.750194451277187,27.6558568067406,6,7,11.663610470002638,24.727984600035146,26.872592148647673,18.646029493197478,43.67783651826881,3.2465230681096573,2,2,1,1,5.060324152200398,15.491837152745648,15.07403041149445,23.304468656632768,8.15397963226997,26.872592148647673,2,0,27.6558568067406,3.4184738666392858,random
scenario51,0,16.0056378925017,28.100611656070978,18.50261489791337,29.630993639784624,9,7,10.718351848100799,25.113240507721503,29.523970872747945,26.238863635047565,108.19925842714521,3.1943682068652595,2,1,2,0,29.630993639784624,7.981597231569086,19.691282091891992,14.834135245007412,10.398704289726567,29.523970872747945,2,2,29.630993639784624,89.70467395506263,random
scenario52,0,13.703478101077696,21.35360272658679,15.641498847822486,28.074207485139468,5,8,11.705287649440583,21.35260906901512,27.822725482436223,26.519571531711613,66.97413339274266,3.8018049494892496,2,2,0,2,10.462184479733587,18.174794264530977,16.4763472440244,10.455566777511802,9.037551311393655,27.822725482436223,2,0,8.620711664492243,54.48580791655861,random
scenario53,0,14.534058754261816,24.4004560314071,16.65356534048056,27.948721158851935,8,5,11.728372070665056,23.4399826503185,27.948613401108744,26.390491576937674,72.41390892288169,3.7949876993104126,2,2,2,0,16.48111280608804,27.948721158851935,27.143328543436944,16.731319749196572,8.743174335003953,27.948613401108744,2,0,27.948721158851935,33.45802189126005,random
scenario54,0,17.63669152138724,28.337094775913005,23.17883552278794,29.756209059008643,3,3,11.69243735315498,19.542284054078085,29.75384764964791,56.11855905499551,195.3956269871795,2.8509260908579326,2,1,1,2,22.95999498737872,19.54394136092298,19.539059627346735,16.12804314633778,11.61793885388572,29.75384764964791,2,1,29.756209059008643,68.99517856648255,random
scenario55,0,14.85392164688946,25.192564488694103,15.549074786154884,29.01285649412787,6,7,11.688404748934724,23.654340011483356,28.976705157219246,21.54180358086101,92.15035388542277,3.479199253673866,2,2,1,0,29.01285649412787,18.14125134960208,18.13689897491669,25.131399620764526,9.348338806041273,28.976705157219246,2,1,29.01285649412787,89.44196906559876,random
scenario56,0,8.635987385792088,25.65384780230557,18.838907336941343,27.33025560668394,5,7,11.682623261737927,25.651415004853394,27.330389590544495,62.77054231839813,118.30395924549414,3.834953148550596,2,2,0,2,17.631571403701653,22.91484087438129,19.514896443115656,16.789169054793835,9.487240212146896,27.330389590544495,2,1,27.33025560668394,100.49996162305294,random
scenario57,0,13.066693343023914,27.012011764615515,12.934309726767315,29.136195692896813,5,5,11.685842402625815,26.717197307915864,28.85640623835608,31.93641005032042,84.68444972994673,3.5103358251093195,1,2,0,0,13.626776206564388,21.018883162242446,2.1226116399320976,6.306194647906661,7.9049836810137455,28.85640623835608,2,1,29.136195692896813,26.278239841007274,random
scenario58,0,11.213531738675679,27.831754229228075,11.80826464357263,23.22295462371208,6,8,11.122752139534423,26.01396522797646,23.19724382949273,26.367185245085494,82.24170396073721,2.649587999050489,1,2,0,2,26.013732659821713,21.28565927096672,9.520896624495442,8.0655565922743,7.534196425872163,26.01396522797646,1,0,26.013732659821713,36.20466759310209,random
scenario59,0,19.314052377563236,29.67070579242137,15.27205456960763,29.635202565407553,4,7,11.209732528947237,28.949290930740815,29.631135554299906,33.34543630837427,91.98796570932743,2.925950173283848,1,1,0,1,7.779474812770833,29.67070579242137,14.952164643048512,26.40646045117065,8.907035250589708,29.631135554299906,2,2,2.193124079863126,46.21082978767555,random
scenario60,0,17.497552699153687,29.105092760829645,16.8955306729112,28.267966117779327,7,6,11.700034575993211,28.968553338500808,28.25134978728094,20.66215422284062,81.94214708151071,2.4381116803465126,2,1,1,1,28.267966117779327,2.071433138218204,1.299935098607521,28.25134978728094,9.526390778842918,28.968553338500808,1,2,23.216694237640525,12.989024212465488,random
scenario61,0,13.799362687505996,24.28204185874037,15.390375820338914,28.193660465807728,7,4,11.02681309509478,20.57157891701076,28.163687232215885,29.74220570188634,92.65947991063193,2.9748009029884614,2,1,1,1,14.088694552010292,19.321217901895402,10.954350451239884,9.317281614920907,8.769007045556187,28.163687232215885,2,1,3.0195511134825503,34.418552307149014,random
scenario62,0,12.29555566020333,25.525971965383064,14.626022325116477,29.236762742007613,6,4,11.74750802091617,22.604129702461293,29.235919532189495,37.153789116746,83.1164984940585,3.075728030070805,2,2,1,1,22.242671965390933,18.955041846213504,18.25275519627233,11.871895372495521,8.601012736055704,29.235919532189495,2,2,29.236762742007613,61.132086289235865,random
scenario63,0,15.115895585928191,28.05728268291339,17.480861448870648,28.796838940577683,5,4,11.233746391176565,24.267213073787268,28.79641679646602,25.88390520885833,95.09921829215902,2.725081554340421,2,1,1,1,17.689911783983064,28.05728268291339,16.02140429940749,10.727280899929792,9.668153936995036,28.79641679646602,2,2,28.796838940577683,81.05164717679449,random
scenario64,0,12.44618613385793,28.113689451349696,14.269096258552915,24.799134963650932,4,5,11.65928112978422,18.81163250927291,24.785856446173078,33.756935823269586,74.73892722663643,3.7947890848388663,1,2,2,2,13.86272527422573,24.799134963650932,20.23328190406468,8.472364992956559,8.450900442648713,24.785856446173078,2,0,10.087101488474739,34.847387395337115,random
scenario65,1,16.79170805354123,29.619310298732913,12.847899542549953,29.459424576582354,7,7,11.507107552383335,22.84885194856637,29.456471335607784,21.1758763990432,83.45881229608788,3.5575129801718153,2,2,1,2,18.17611592325801,20.150098701111066,18.473752397336845,10.465894298927317,7.895997718544523,29.456471335607784,2,1,18.17611592325801,77.28773123598434,random
scenario66,0,11.10151164607519,29.94598442903324,10.740657926335333,29.596281774222206,4,5,11.650896544448807,29.94597190696454,29.31268210943243,27.727532669204148,79.7536263863938,3.7785865635606295,1,2,0,2,29.94598442903324,8.085636010320865,7.590799232164331,7.221984903580189,7.314933114828703,29.94597190696454,1,0,29.94598442903324,34.76466180180037,random
scenario67,0,13.392933809087285,29.976439359379967,15.970379198502105,29.953152753634196,6,6,11.763855724465632,29.824055310649644,29.921350783450986,25.208539035589993,62.71290119235109,3.3585137962787153,1,1,2,2,5.027775106630079,28.550558945225923,6.77846265153438,5.020070003010542,8.687253166436989,29.921350783450986,2,2,4.576158056962846,41.491750450242655,random
scenario68,0,15.389085605295625,27.748968662650352,16.242423938212955,29.6306353539953,6,7,11.627915572203799,27.748955206826622,29.599267224073017,31.657248603580328,71.18654422155343,2.7849150885297225,2,1,0,1,3.5186583955147066,26.215608203643068,2.6719250702209814,3.5187410247836097,9.33439945459421,29.599267224073017,2,1,17.028321701904677,37.18805017284017,random
scenario69,0,13.308142499584244,27.841245578596638,12.445956588558705,25.937611571935836,6,5,11.674587182370047,27.841069485620054,25.924039367387813,18.37922263110294,50.52359334142223,3.576237655851921,1,2,0,2,27.841245578596638,24.029534290810695,5.77028454090248,12.506127345824355,7.869879532798215,27.841069485620054,1,0,27.841245578596638,13.888117397277437,random
scenario70,1,17.083076088094295,28.020116240412428,17.19341247973057,28.34703095120597,7,8,11.642838674927656,27.278062415219136,27.92014684524782,22.725140925594836,52.03821289906484,3.7782703078179396,2,2,0,2,26.169616047982966,27.92071466309136,27.891443059769614,10.845536056219629,8.44988644234986,27.92014684524782,2,1,26.745947658114318,14.108147600309461,random
scenario71,0,12.578488113597764,29.588471953589654,12.684702541437137,27.91963700743208,5,7,11.71866574334553,26.037048304092522,27.915472467997127,31.73918154185423,90.65425943964206,3.0793685380886506,2,1,1,0,21.10711152039917,26.83137827065689,22.960495857078996,10.247106413801859,7.5303052591327315,27.915472467997127,2,1,27.91963700743208,12.837684750529336,random
scenario72,1,18.17786627398032,27.145199443880482,17.644036442950778,25.15678416482942,6,6,11.738874628713011,19.792750488962437,25.154782683480363,16.542576085156014,79.7583386428387,2.8349530875389606,2,1,1,0,21.719350517704395,26.22841131021089,0.0,21.71775090454729,9.242170794591848,25.154782683480363,2,0,23.632379042401908,18.319441376778098,random
scenario73,0,14.955418753631013,27.603420591029938,12.834279238922852,29.185741085703754,8,5,11.623788885119785,27.53716290433789,29.137081084230882,30.847232634599536,95.27135327920773,3.419638227852101,2,2,0,1,27.342646932409078,22.23569612093942,18.96968587800067,11.376381826996317,8.167867068320058,29.137081084230882,2,0,27.342646932409078,63.95476952111893,random
scenario74,0,13.613482496215777,29.150511019152443,16.37413421183874,28.801617229948455,6,6,11.681411254291323,29.118946902647636,25.72389938593549,35.09596287405985,88.10972743337646,3.534071200704168,1,1,2,2,29.150511019152443,22.49345210645692,4.603063537707864,6.273784540931831,9.311768713853382,29.118946902647636,1,2,22.49345210645692,41.28298873357678,random
scenario75,0,10.38510569247115,23.283142429629656,15.873606427601441,28.716869965339285,6,9,11.70196978168664,18.54228058218183,24.38306412324272,36.37920053733693,93.07851750566523,2.6887199555048893,1,2,1,2,23.283142429629656,19.43147126500854,5.9360651114479035,9.68756976602413,7.8753025199882085,24.38306412324272,2,1,24.88231536812907,4.3456246118237285,random
scenario76,0,13.611724604523378,26.089382683305384,16.58326864934718,26.766808990172926,2,7,11.706180232571665,26.086159491886875,25.100423938801796,22.156904500487396,59.58056858372609,3.4068383941314,2,2,0,1,13.098541029686967,25.127033522543222,21.436405751272545,24.516049618463526,8.264833151597918,26.086159491886875,1,1,26.089382683305384,11.96606506183603,random
scenario77,0,13.444364274245615,27.50278473865184,15.292873598143009,27.11811881973122,8,7,11.77709009194403,17.62537674103753,27.117634633736053,53.491540587122024,106.30091167350662,3.875925922037513,1,2,0,0,23.652605971018275,23.144952300715634,19.710826241842394,0.0,7.579341968372379,27.117634633736053,2,1,5.447146991288338,80.66392718464942,random
scenario78,0,12.412730437709488,24.16682487424792,12.755913582051207,25.600137490945354,6,5,11.687471419066968,24.151864916916463,25.599926991997922,31.32310398712204,64.95525200204989,3.5243511540833476,1,1,2,2,17.28780469402244,24.16682487424792,8.847866697945381,8.39485383784085,8.785853402835977,25.599926991997922,2,2,19.556737611646035,33.92329341525354,random
scenario79,0,15.434475203006645,27.55081636630088,13.468397765081804,29.508517677082448,9,6,11.174634926071485,26.570693542243344,29.50471821697384,22.872338655194255,53.596439610598225,3.2176108371531855,2,2,0,2,5.418403487160067,29.508517677082448,28.36196445303681,17.052031101985985,8.41242577364892,29.50471821697384,2,1,12.283096624695029,33.67767610790228,random
scenario80,0,17.484949190972138,27.852664354654447,13.266376228628875,24.829174262076567,7,7,11.289309581419781,25.80823540677404,24.80293916991498,19.744328912564335,53.4930794658659,3.4884951121704733,2,2,2,1,16.968726846499948,24.829174262076567,20.162761850890412,10.117455353744413,8.11877914592558,25.80823540677404,1,1,27.852664354654447,11.481245612425072,random
scenario81,0,12.079989874838635,24.57346491137749,14.482020009005367,27.489610199053892,6,5,11.72264851309711,24.56819451259575,27.390436675370577,25.476301624414283,71.33417102386598,3.8064281700317357,1,2,1,0,3.003790014547403,27.489610199053892,26.695878699348192,3.0029685514152713,8.568753373044785,27.390436675370577,2,2,3.4332737440520846,15.400933641005363,random
scenario82,0,10.739598499878387,28.959762920794603,17.931920994855624,27.515966582578354,6,5,11.674482564760726,28.958787246303817,27.501340343824353,48.01358205252596,96.81649957944559,3.824635003481531,2,2,1,0,20.186514416254333,27.515966582578354,21.29357254514983,11.486575628832016,9.609626411649925,28.958787246303817,1,1,28.959762920794603,14.912514782195016,random
scenario83,0,11.307538761810068,25.26571271688576,16.1455544480525,26.850761324745584,7,5,11.580266333818033,24.634255037635796,26.832152214893878,33.3521617094814,98.86596539632136,3.7739934848181163,2,2,2,2,1.9180775716445964,14.746514857494436,14.746136215781123,1.1214171900035523,9.456774619461969,26.832152214893878,2,2,26.850761324745584,93.16703045898781,random
scenario84,0,16.839930425616764,27.22631009407548,10.295824481453632,26.185456294848866,8,7,11.691692005206868,26.47913775742318,26.183897886984756,16.38630812252757,57.57997460685311,3.681493652063383,1,2,2,2,16.536672631346768,0.16174172461559277,0.06366774305732747,9.305329181629563,7.859334651887684,26.47913775742318,1,1,27.22631009407548,32.60410612099122,random
scenario85,0,13.668876254361319,24.800492975194466,16.663008089798105,28.381981645936943,7,5,11.618576071155612,21.34494364859719,25.89589230087832,22.537643622473222,54.58283609684429,3.3267457296606144,2,2,1,1,12.18473534861012,16.504020127828834,15.687936407163452,14.191269113503845,8.458142176707304,25.89589230087832,2,1,28.381981645936943,46.031890431032586,random
scenario86,0,18.548757967075154,24.022149810049246,13.279401302755662,26.00660558730273,2,5,11.039062409663327,21.269356902141844,26.0064542176277,20.604027197145726,67.21624522035859,2.4454870857215725,2,1,0,2,11.093608953818102,18.191311964235616,10.044916469484255,10.445871552355236,8.125597281617505,26.0064542176277,2,0,26.00660558730273,59.84718572964322,random
scenario87,0,15.476163457009543,26.30654180452891,12.650941484529957,20.531309468742716,5,5,11.668189532520474,26.296282120276082,18.860043916215314,14.727741867437139,41.52343098555305,3.7001767208384417,1,2,2,0,8.968890110336456,16.436766875316767,1.6285388964543281,7.020942969863728,8.019113226073754,26.296282120276082,1,2,26.30654180452891,6.536744166881715,random
scenario88,0,23.065672901971457,28.58874878484169,15.809576125532596,27.251796303729968,7,7,10.875897638198458,19.231633729786083,22.412465195023266,18.285477910176965,48.58189036203868,2.977987093581928,2,1,1,1,18.88265074347936,26.236049551360107,15.645247989480778,10.02197683801227,8.433791127057022,22.412465195023266,2,1,24.131971641415305,22.214182047068658,random
scenario89,0,12.447334333571913,29.520547723112813,19.057388408274484,28.134069325470836,6,5,11.709556747230042,29.208106866861684,28.133155847622373,60.110950512474425,124.56010209966868,3.8053505633514804,2,2,0,0,23.170683179455466,25.29344471539304,19.573668153598526,11.164073387498398,10.273619088925045,29.208106866861684,1,1,29.520547723112813,11.762590175378062,random
