Row,z_1,z_2
bnd_pnt_1,3.8237256170555,5.45353027208915
bnd_pnt_2,4.82619711558559,5.59501330956006
bnd_pnt_3,4.94007741220661,5.29246277571855
bnd_pnt_4,NaN,NaN
bnd_pnt_5,9.07220247433616,6.35083107317934
bnd_pnt_6,9.13653532781398,7.23017603716272
bnd_pnt_7,9.80809799061043,6.84115529127061
bnd_pnt_8,10.6508267457327,7.38292096345711
bnd_pnt_9,10.9720474992408,7.06522371591205
bnd_pnt_10,11.9920760383893,6.72633301879159
bnd_pnt_11,12.5562004416758,6.44494217359088
bnd_pnt_12,13.3495669627707,6.82607598711107
bnd_pnt_13,14.2818533808415,6.97087099084485
bnd_pnt_14,14.6725602870471,6.24680917929394
bnd_pnt_15,14.1491916364384,6.13873471888786
bnd_pnt_16,13.9210352352152,6.24307774654749
bnd_pnt_17,13.0291809106905,5.9812866769177
bnd_pnt_18,12.4961872453344,5.34897398608805
bnd_pnt_19,11.5183945111331,6.05312465509954
bnd_pnt_20,11.2006264242511,5.01918544377318
bnd_pnt_21,11.0973841170479,5.67957445479597
bnd_pnt_22,10.8618537556505,5.99334051176425
bnd_pnt_23,9.78135980536062,6.30665007481302
