Row,z_1,z_2
bnd_pnt_1,-11.6119630542625,0.286165096568732
bnd_pnt_2,-10.1255470032067,3.14398246979763
bnd_pnt_3,-9.72990411628475,2.4475402880318
bnd_pnt_4,-7.78752377005814,2.29719519885387
bnd_pnt_5,-7.481049745542,3.91972137898065
bnd_pnt_6,-7.93709349585365,4.9901419027054
bnd_pnt_7,-7.27867863593442,5.50326857840761
bnd_pnt_8,-6.41073054463372,4.09705235524559
bnd_pnt_9,-5.06318037478983,4.44029755807188
bnd_pnt_10,-4.47357021203478,5.92098659173293
bnd_pnt_11,-4.54033912663694,6.71668181713304
bnd_pnt_12,-3.96625710922825,6.94484834043603
bnd_pnt_13,-2.42056658399359,6.77940671097136
bnd_pnt_14,-1.48298592549983,5.97063121262874
bnd_pnt_15,-1.15791729458107,5.59633388476594
bnd_pnt_16,0.829477775533949,6.90052262014293
bnd_pnt_17,-0.211649493004882,5.33143027634884
bnd_pnt_18,-1.01868524259938,5.38312853654994
bnd_pnt_19,-2.4120737258196,4.70199603242567
bnd_pnt_20,-3.78894413954305,4.55134645539747
bnd_pnt_21,-5.02002923696556,3.90726055567646
bnd_pnt_22,-5.84365349463109,3.10473994980148
bnd_pnt_23,-6.64511810911785,2.87756515685192
bnd_pnt_24,-7.93994309035754,1.58221402828608
bnd_pnt_25,-8.50627572224589,1.51451863074045
bnd_pnt_26,-9.34924108702654,1.25649675750436
bnd_pnt_27,-9.84535821171828,-0.324706338918737
bnd_pnt_28,-10.1143808277827,-0.602170242288338
bnd_pnt_29,NaN,NaN
bnd_pnt_30,7.90349689551058,6.17082641503965
bnd_pnt_31,8.39666994080714,6.65065266249942
bnd_pnt_32,9.66741810860188,7.34490126961672
bnd_pnt_33,10.5771690658813,6.70502102203816
bnd_pnt_34,11.3825519881697,6.79779482518617
bnd_pnt_35,12.6038302997936,7.59678631768327
bnd_pnt_36,12.4346119530495,6.61602920804328
bnd_pnt_37,13.1290656084837,6.17032657663191
bnd_pnt_38,11.4468750395371,5.64188921402078
bnd_pnt_39,11.2726069268233,5.34613385281127
bnd_pnt_40,11.0999253333735,5.48593536559186
bnd_pnt_41,9.97267266342507,4.88441004162892
bnd_pnt_42,9.36442033422156,5.13434653487598
bnd_pnt_43,8.73620388780449,5.64380867983236
bnd_pnt_44,8.17889177944397,5.80576229398501
