Row,collision
scenario200,-0.656585929744048
scenario201,1.52129721080319
scenario202,-0.656585929744048
scenario203,-0.656585929744048
scenario204,-0.656585929744048
scenario205,-0.656585929744048
scenario206,-0.656585929744048
scenario207,1.52129721080319
scenario208,-0.656585929744048
scenario209,-0.656585929744048
scenario210,-0.656585929744048
scenario211,-0.656585929744048
scenario212,-0.656585929744048
scenario213,1.52129721080319
scenario214,-0.656585929744048
scenario215,-0.656585929744048
scenario216,-0.656585929744048
scenario217,-0.656585929744048
scenario218,-0.656585929744048
scenario219,-0.656585929744048
scenario220,-0.656585929744048
scenario221,-0.656585929744048
scenario222,-0.656585929744048
scenario223,1.52129721080319
scenario224,-0.656585929744048
scenario225,-0.656585929744048
scenario226,1.52129721080319
scenario227,-0.656585929744048
scenario228,-0.656585929744048
scenario229,-0.656585929744048
scenario230,1.52129721080319
scenario231,-0.656585929744048
scenario232,-0.656585929744048
scenario233,-0.656585929744048
scenario234,-0.656585929744048
scenario235,-0.656585929744048
scenario236,-0.656585929744048
scenario237,-0.656585929744048
scenario238,-0.656585929744048
scenario239,-0.656585929744048
scenario240,-0.656585929744048
scenario241,-0.656585929744048
scenario242,-0.656585929744048
scenario243,-0.656585929744048
scenario244,-0.656585929744048
scenario245,-0.656585929744048
scenario246,1.52129721080319
scenario247,-0.656585929744048
scenario248,-0.656585929744048
scenario249,-0.656585929744048
scenario250,-0.656585929744048
scenario251,-0.656585929744048
scenario252,-0.656585929744048
scenario253,-0.656585929744048
scenario254,-0.656585929744048
scenario255,1.52129721080319
scenario256,-0.656585929744048
scenario257,-0.656585929744048
scenario258,-0.656585929744048
scenario259,-0.656585929744048
scenario260,-0.656585929744048
scenario261,1.52129721080319
scenario262,-0.656585929744048
scenario263,-0.656585929744048
scenario264,1.52129721080319
scenario265,1.52129721080319
scenario266,-0.656585929744048
scenario267,-0.656585929744048
scenario268,-0.656585929744048
scenario269,-0.656585929744048
scenario270,-0.656585929744048
scenario271,-0.656585929744048
scenario272,-0.656585929744048
scenario273,-0.656585929744048
scenario274,-0.656585929744048
scenario275,-0.656585929744048
scenario276,-0.656585929744048
scenario277,-0.656585929744048
scenario278,-0.656585929744048
scenario279,-0.656585929744048
scenario280,-0.656585929744048
scenario281,-0.656585929744048
scenario282,-0.656585929744048
scenario283,-0.656585929744048
scenario284,-0.656585929744048
scenario285,-0.656585929744048
scenario286,-0.656585929744048
scenario287,-0.656585929744048
scenario288,-0.656585929744048
scenario289,-0.656585929744048
scenario290,-0.656585929744048
scenario291,-0.656585929744048
scenario292,-0.656585929744048
scenario293,-0.656585929744048
scenario294,-0.656585929744048
scenario295,-0.656585929744048
scenario296,-0.656585929744048
scenario297,-0.656585929744048
scenario298,-0.656585929744048
scenario299,-0.656585929744048
scenario300,-0.656585929744048
scenario301,-0.656585929744048
scenario302,-0.656585929744048
scenario303,-0.656585929744048
scenario304,-0.656585929744048
scenario305,-0.656585929744048
scenario306,-0.656585929744048
scenario307,-0.656585929744048
scenario308,-0.656585929744048
scenario309,-0.656585929744048
scenario310,-0.656585929744048
scenario311,-0.656585929744048
scenario312,-0.656585929744048
scenario313,-0.656585929744048
scenario314,-0.656585929744048
scenario315,-0.656585929744048
scenario316,-0.656585929744048
scenario317,-0.656585929744048
scenario318,-0.656585929744048
scenario319,-0.656585929744048
scenario320,-0.656585929744048
scenario321,-0.656585929744048
scenario322,1.52129721080319
scenario323,-0.656585929744048
scenario324,-0.656585929744048
scenario325,-0.656585929744048
scenario326,-0.656585929744048
scenario327,-0.656585929744048
scenario328,-0.656585929744048
scenario329,-0.656585929744048
scenario330,-0.656585929744048
scenario331,-0.656585929744048
scenario332,-0.656585929744048
scenario333,-0.656585929744048
scenario334,-0.656585929744048
scenario335,1.52129721080319
scenario336,-0.656585929744048
scenario337,-0.656585929744048
scenario338,-0.656585929744048
scenario339,1.52129721080319
scenario340,-0.656585929744048
scenario341,-0.656585929744048
scenario342,-0.656585929744048
scenario343,-0.656585929744048
scenario344,-0.656585929744048
scenario345,-0.656585929744048
scenario346,-0.656585929744048
scenario347,-0.656585929744048
scenario348,-0.656585929744048
scenario349,1.52129721080319
scenario350,-0.656585929744048
scenario351,-0.656585929744048
scenario352,-0.656585929744048
scenario353,-0.656585929744048
scenario354,-0.656585929744048
scenario355,-0.656585929744048
scenario356,-0.656585929744048
scenario357,-0.656585929744048
scenario358,-0.656585929744048
scenario359,-0.656585929744048
scenario360,-0.656585929744048
scenario361,-0.656585929744048
scenario362,-0.656585929744048
scenario363,-0.656585929744048
scenario364,-0.656585929744048
scenario365,-0.656585929744048
scenario366,-0.656585929744048
scenario367,-0.656585929744048
scenario368,-0.656585929744048
scenario369,-0.656585929744048
scenario370,-0.656585929744048
scenario371,-0.656585929744048
scenario372,-0.656585929744048
scenario373,-0.656585929744048
scenario374,-0.656585929744048
scenario375,-0.656585929744048
scenario376,-0.656585929744048
scenario377,-0.656585929744048
scenario378,-0.656585929744048
scenario379,-0.656585929744048
scenario380,-0.656585929744048
scenario381,-0.656585929744048
scenario382,-0.656585929744048
scenario383,-0.656585929744048
scenario384,-0.656585929744048
scenario385,-0.656585929744048
scenario386,1.52129721080319
scenario387,-0.656585929744048
scenario388,-0.656585929744048
scenario389,1.52129721080319
scenario390,1.52129721080319
scenario391,-0.656585929744048
scenario392,-0.656585929744048
scenario393,-0.656585929744048
scenario394,-0.656585929744048
scenario395,-0.656585929744048
scenario396,-0.656585929744048
scenario397,1.52129721080319
scenario398,-0.656585929744048
scenario399,1.52129721080319
scenario400,-0.656585929744048
scenario401,-0.656585929744048
scenario402,1.52129721080319
scenario403,-0.656585929744048
scenario404,-0.656585929744048
scenario405,-0.656585929744048
scenario406,-0.656585929744048
scenario407,-0.656585929744048
scenario408,-0.656585929744048
scenario409,-0.656585929744048
scenario410,-0.656585929744048
scenario411,-0.656585929744048
scenario412,-0.656585929744048
scenario413,1.52129721080319
scenario414,-0.656585929744048
scenario415,-0.656585929744048
scenario416,1.52129721080319
scenario417,1.52129721080319
scenario418,1.52129721080319
scenario419,1.52129721080319
scenario420,-0.656585929744048
scenario421,-0.656585929744048
scenario422,1.52129721080319
scenario423,1.52129721080319
scenario424,1.52129721080319
scenario425,1.52129721080319
scenario426,1.52129721080319
scenario427,-0.656585929744048
scenario428,-0.656585929744048
scenario429,1.52129721080319
scenario430,1.52129721080319
scenario431,1.52129721080319
scenario432,1.52129721080319
scenario433,-0.656585929744048
scenario434,1.52129721080319
scenario435,1.52129721080319
scenario436,-0.656585929744048
scenario437,1.52129721080319
scenario438,1.52129721080319
scenario439,-0.656585929744048
scenario440,1.52129721080319
scenario441,-0.656585929744048
scenario442,1.52129721080319
scenario443,1.52129721080319
scenario444,1.52129721080319
scenario445,1.52129721080319
scenario446,1.52129721080319
scenario447,1.52129721080319
scenario448,1.52129721080319
scenario449,1.52129721080319
scenario450,1.52129721080319
scenario451,1.52129721080319
scenario452,-0.656585929744048
scenario453,-0.656585929744048
scenario454,-0.656585929744048
scenario455,-0.656585929744048
scenario456,1.52129721080319
scenario457,-0.656585929744048
scenario458,1.52129721080319
scenario459,-0.656585929744048
scenario460,1.52129721080319
scenario461,1.52129721080319
scenario462,1.52129721080319
scenario463,-0.656585929744048
scenario464,-0.656585929744048
scenario465,-0.656585929744048
scenario466,-0.656585929744048
scenario467,-0.656585929744048
scenario468,-0.656585929744048
scenario469,-0.656585929744048
scenario470,-0.656585929744048
scenario471,-0.656585929744048
scenario472,-0.656585929744048
scenario473,-0.656585929744048
scenario474,-0.656585929744048
scenario475,1.52129721080319
scenario476,-0.656585929744048
scenario477,-0.656585929744048
scenario478,-0.656585929744048
scenario479,1.52129721080319
scenario480,1.52129721080319
scenario481,1.52129721080319
scenario482,-0.656585929744048
scenario483,1.52129721080319
scenario484,1.52129721080319
scenario485,-0.656585929744048
scenario486,1.52129721080319
scenario487,1.52129721080319
scenario488,-0.656585929744048
scenario489,1.52129721080319
scenario490,1.52129721080319
scenario491,1.52129721080319
scenario492,-0.656585929744048
scenario493,1.52129721080319
scenario494,1.52129721080319
scenario495,1.52129721080319
scenario496,-0.656585929744048
scenario497,-0.656585929744048
scenario498,-0.656585929744048
scenario499,-0.656585929744048
scenario500,-0.656585929744048
scenario501,1.52129721080319
scenario502,-0.656585929744048
scenario503,-0.656585929744048
scenario504,-0.656585929744048
scenario505,-0.656585929744048
scenario506,-0.656585929744048
scenario507,-0.656585929744048
scenario508,-0.656585929744048
scenario509,-0.656585929744048
scenario510,1.52129721080319
scenario511,-0.656585929744048
scenario512,-0.656585929744048
scenario513,-0.656585929744048
scenario514,-0.656585929744048
scenario515,-0.656585929744048
scenario516,-0.656585929744048
scenario517,-0.656585929744048
scenario518,-0.656585929744048
scenario519,-0.656585929744048
scenario520,-0.656585929744048
scenario521,-0.656585929744048
scenario522,-0.656585929744048
scenario523,-0.656585929744048
scenario524,-0.656585929744048
scenario525,-0.656585929744048
scenario526,-0.656585929744048
scenario527,-0.656585929744048
scenario528,-0.656585929744048
scenario529,-0.656585929744048
scenario530,1.52129721080319
scenario531,-0.656585929744048
scenario532,-0.656585929744048
scenario533,-0.656585929744048
scenario534,-0.656585929744048
scenario535,1.52129721080319
scenario536,-0.656585929744048
scenario537,1.52129721080319
scenario538,1.52129721080319
scenario539,1.52129721080319
scenario540,1.52129721080319
scenario541,-0.656585929744048
scenario542,1.52129721080319
scenario543,1.52129721080319
scenario544,1.52129721080319
scenario545,1.52129721080319
scenario546,1.52129721080319
scenario547,1.52129721080319
scenario548,1.52129721080319
scenario549,1.52129721080319
scenario550,1.52129721080319
scenario551,1.52129721080319
scenario552,1.52129721080319
scenario553,1.52129721080319
scenario554,-0.656585929744048
scenario555,1.52129721080319
scenario556,1.52129721080319
scenario557,1.52129721080319
scenario558,1.52129721080319
scenario559,1.52129721080319
scenario560,1.52129721080319
scenario561,1.52129721080319
scenario562,1.52129721080319
scenario563,1.52129721080319
scenario564,1.52129721080319
scenario565,1.52129721080319
scenario566,1.52129721080319
scenario567,-0.656585929744048
scenario568,1.52129721080319
scenario569,1.52129721080319
scenario570,1.52129721080319
scenario571,1.52129721080319
scenario572,-0.656585929744048
scenario573,1.52129721080319
scenario574,1.52129721080319
scenario575,1.52129721080319
scenario576,1.52129721080319
scenario577,1.52129721080319
scenario578,-0.656585929744048
scenario579,-0.656585929744048
scenario580,1.52129721080319
scenario581,-0.656585929744048
scenario582,1.52129721080319
scenario583,1.52129721080319
scenario584,-0.656585929744048
scenario585,-0.656585929744048
scenario586,1.52129721080319
scenario587,-0.656585929744048
scenario588,-0.656585929744048
scenario589,-0.656585929744048
scenario590,-0.656585929744048
scenario591,1.52129721080319
scenario592,1.52129721080319
scenario593,1.52129721080319
scenario594,1.52129721080319
scenario595,-0.656585929744048
scenario596,1.52129721080319
scenario597,1.52129721080319
scenario598,1.52129721080319
scenario599,-0.656585929744048
scenario600,1.52129721080319
scenario601,1.52129721080319
scenario602,1.52129721080319
scenario603,1.52129721080319
scenario604,1.52129721080319
scenario605,-0.656585929744048
scenario606,1.52129721080319
scenario607,1.52129721080319
scenario608,1.52129721080319
scenario609,1.52129721080319
scenario610,-0.656585929744048
scenario611,1.52129721080319
scenario612,-0.656585929744048
scenario613,-0.656585929744048
scenario614,-0.656585929744048
scenario615,-0.656585929744048
scenario616,-0.656585929744048
scenario617,-0.656585929744048
scenario618,-0.656585929744048
scenario619,-0.656585929744048
scenario620,-0.656585929744048
scenario621,-0.656585929744048
scenario622,1.52129721080319
scenario623,-0.656585929744048
scenario624,-0.656585929744048
scenario625,-0.656585929744048
scenario626,-0.656585929744048
scenario627,-0.656585929744048
scenario628,-0.656585929744048
scenario629,-0.656585929744048
scenario630,-0.656585929744048
scenario631,-0.656585929744048
scenario632,-0.656585929744048
scenario633,-0.656585929744048
scenario634,-0.656585929744048
scenario635,-0.656585929744048
scenario636,-0.656585929744048
scenario637,-0.656585929744048
scenario638,-0.656585929744048
scenario639,-0.656585929744048
scenario640,-0.656585929744048
scenario641,-0.656585929744048
scenario642,1.52129721080319
scenario643,1.52129721080319
scenario644,1.52129721080319
scenario645,1.52129721080319
scenario646,1.52129721080319
scenario647,1.52129721080319
scenario648,1.52129721080319
scenario649,1.52129721080319
scenario650,1.52129721080319
scenario651,-0.656585929744048
scenario652,-0.656585929744048
scenario653,-0.656585929744048
scenario654,1.52129721080319
scenario655,1.52129721080319
scenario656,1.52129721080319
scenario657,-0.656585929744048
scenario658,-0.656585929744048
scenario659,-0.656585929744048
scenario660,-0.656585929744048
scenario661,-0.656585929744048
scenario662,-0.656585929744048
scenario663,-0.656585929744048
scenario664,-0.656585929744048
scenario665,-0.656585929744048
scenario666,-0.656585929744048
scenario667,-0.656585929744048
scenario668,-0.656585929744048
scenario669,-0.656585929744048
scenario670,-0.656585929744048
scenario671,-0.656585929744048
scenario672,-0.656585929744048
scenario673,-0.656585929744048
scenario674,-0.656585929744048
scenario675,-0.656585929744048
scenario676,-0.656585929744048
scenario677,1.52129721080319
scenario678,-0.656585929744048
scenario679,1.52129721080319
scenario680,1.52129721080319
scenario681,1.52129721080319
scenario682,-0.656585929744048
scenario683,1.52129721080319
scenario684,-0.656585929744048
scenario685,-0.656585929744048
scenario686,1.52129721080319
scenario687,1.52129721080319
scenario688,1.52129721080319
scenario689,1.52129721080319
scenario690,1.52129721080319
scenario691,1.52129721080319
scenario692,1.52129721080319
scenario693,1.52129721080319
scenario694,-0.656585929744048
scenario695,-0.656585929744048
scenario696,-0.656585929744048
scenario697,-0.656585929744048
scenario698,-0.656585929744048
scenario699,-0.656585929744048
scenario700,-0.656585929744048
scenario701,-0.656585929744048
scenario702,-0.656585929744048
scenario703,-0.656585929744048
scenario704,-0.656585929744048
scenario705,-0.656585929744048
scenario706,-0.656585929744048
scenario707,-0.656585929744048
scenario708,-0.656585929744048
scenario709,-0.656585929744048
scenario710,-0.656585929744048
scenario711,1.52129721080319
scenario712,1.52129721080319
scenario713,1.52129721080319
scenario714,-0.656585929744048
scenario715,1.52129721080319
scenario716,1.52129721080319
scenario717,1.52129721080319
scenario718,-0.656585929744048
scenario719,1.52129721080319
scenario720,1.52129721080319
scenario721,-0.656585929744048
scenario722,1.52129721080319
scenario723,1.52129721080319
scenario724,1.52129721080319
scenario725,1.52129721080319
scenario726,-0.656585929744048
scenario727,-0.656585929744048
scenario728,1.52129721080319
scenario729,1.52129721080319
scenario730,1.52129721080319
scenario731,-0.656585929744048
scenario732,-0.656585929744048
scenario733,-0.656585929744048
scenario734,-0.656585929744048
scenario735,-0.656585929744048
scenario736,-0.656585929744048
scenario737,1.52129721080319
scenario738,-0.656585929744048
scenario739,-0.656585929744048
scenario740,-0.656585929744048
scenario741,-0.656585929744048
scenario742,1.52129721080319
scenario743,1.52129721080319
scenario744,1.52129721080319
scenario745,1.52129721080319
scenario746,1.52129721080319
scenario747,-0.656585929744048
scenario748,-0.656585929744048
scenario749,-0.656585929744048
scenario750,-0.656585929744048
scenario751,-0.656585929744048
scenario752,1.52129721080319
scenario753,1.52129721080319
scenario754,1.52129721080319
scenario755,-0.656585929744048
scenario756,1.52129721080319
scenario757,1.52129721080319
scenario758,1.52129721080319
scenario759,1.52129721080319
scenario760,-0.656585929744048
scenario761,1.52129721080319
scenario762,1.52129721080319
scenario763,1.52129721080319
scenario764,1.52129721080319
scenario765,1.52129721080319
scenario766,-0.656585929744048
scenario767,-0.656585929744048
scenario768,-0.656585929744048
scenario769,1.52129721080319
scenario770,-0.656585929744048
scenario771,1.52129721080319
scenario772,-0.656585929744048
scenario773,-0.656585929744048
scenario774,-0.656585929744048
scenario775,-0.656585929744048
scenario776,1.52129721080319
scenario777,-0.656585929744048
scenario778,-0.656585929744048
scenario779,-0.656585929744048
scenario780,-0.656585929744048
scenario781,-0.656585929744048
scenario782,1.52129721080319
scenario783,1.52129721080319
scenario784,-0.656585929744048
scenario785,-0.656585929744048
scenario786,1.52129721080319
scenario787,-0.656585929744048
scenario788,-0.656585929744048
scenario789,-0.656585929744048
scenario790,1.52129721080319
scenario791,-0.656585929744048
scenario792,-0.656585929744048
scenario793,-0.656585929744048
scenario794,1.52129721080319
scenario795,-0.656585929744048
scenario796,-0.656585929744048
scenario797,1.52129721080319
scenario798,1.52129721080319
scenario799,-0.656585929744048
scenario800,-0.656585929744048
scenario801,-0.656585929744048
scenario802,-0.656585929744048
scenario803,1.52129721080319
scenario804,-0.656585929744048
scenario805,-0.656585929744048
scenario806,-0.656585929744048
scenario807,-0.656585929744048
scenario808,-0.656585929744048
scenario809,-0.656585929744048
scenario810,-0.656585929744048
scenario811,-0.656585929744048
scenario812,-0.656585929744048
scenario813,-0.656585929744048
scenario814,1.52129721080319
scenario815,-0.656585929744048
scenario816,-0.656585929744048
scenario817,-0.656585929744048
scenario818,-0.656585929744048
scenario819,-0.656585929744048
scenario820,-0.656585929744048
scenario821,-0.656585929744048
scenario822,1.52129721080319
scenario823,-0.656585929744048
scenario824,-0.656585929744048
scenario825,1.52129721080319
scenario826,1.52129721080319
scenario827,1.52129721080319
scenario828,1.52129721080319
scenario829,-0.656585929744048
scenario830,-0.656585929744048
scenario831,1.52129721080319
scenario832,1.52129721080319
scenario833,-0.656585929744048
scenario834,1.52129721080319
scenario835,1.52129721080319
scenario836,-0.656585929744048
scenario837,-0.656585929744048
scenario838,1.52129721080319
scenario839,1.52129721080319
scenario840,1.52129721080319
scenario841,1.52129721080319
scenario842,1.52129721080319
scenario843,1.52129721080319
scenario844,1.52129721080319
scenario845,1.52129721080319
scenario846,-0.656585929744048
scenario847,1.52129721080319
scenario848,1.52129721080319
scenario849,1.52129721080319
scenario850,-0.656585929744048
scenario851,-0.656585929744048
scenario852,1.52129721080319
scenario853,1.52129721080319
scenario854,1.52129721080319
scenario855,1.52129721080319
scenario856,1.52129721080319
scenario857,1.52129721080319
scenario858,1.52129721080319
scenario859,1.52129721080319
scenario860,1.52129721080319
scenario861,1.52129721080319
scenario862,1.52129721080319
scenario863,1.52129721080319
scenario864,1.52129721080319
scenario865,1.52129721080319
scenario866,1.52129721080319
scenario867,1.52129721080319
scenario868,1.52129721080319
scenario869,1.52129721080319
scenario870,1.52129721080319
scenario871,-0.656585929744048
scenario872,1.52129721080319
scenario873,1.52129721080319
scenario874,1.52129721080319
scenario875,1.52129721080319
scenario876,1.52129721080319
scenario877,1.52129721080319
scenario878,1.52129721080319
