Row,npc1_avg_control_speed,npc1_max_control_speed,npc2_avg_control_speed,npc2_max_control_speed,npc1_number_lane_changes,npc2_number_lane_changes,ego_max_speed,npc1_max_speed,npc2_max_speed,npc_avg_dist,max_npc_dist,min_npc_dist,type_npc_max_dist,type_npc_min_dist,op_npc_max_dist,op_npc_min_dist,ctrl_speed_npc_max_dist,ctrl_speed_npc_min_dist,speed_npc_min_dist,speed_npc_max_dist,avg_speed_npcs,max_npc_speed,type_npc_max_speed,op_npc_max_speed,ctrl_speed_npc_max_speed,dist_av_npc_max_speed
scenario529,-0.0410615644323297,0.204190466217536,-1.54987580316871,-1.2652169025631,-0.118762854812584,-1.89716012337222,0.38517026958305,0.513752963939728,-0.765033382998667,0.284697365009988,0.443665554161051,0.357444663608251,0.669025893776229,-1.31447545848598,-0.297418348152207,-1.64417809440252,0.561043868212103,0.592618977062363,0.52128183004522,-0.112541491402799,-0.426625189119666,0.0887938500839305,-1.12688575576984,0.976651462600998,0.885994246797269,-0.445033237809729
scenario530,0.781068993286623,0.00639243792289441,0.311102975065238,-0.000817814095065771,-0.697665792765486,0.137783945687543,-1.41220961007653,0.476214658890644,-0.268916811064221,-0.367149670334865,-0.346872346261197,0.464920685469663,0.669025893776229,-1.31447545848598,-0.297418348152207,1.21650504835292,-0.13136876038971,1.21136437170402,-0.00425797580378089,-0.141950404412899,0.195853264566898,0.0290029275766847,-1.12688575576984,-1.49991261359226,0.850340104936413,-0.7772115204738
scenario531,-0.0410615644323297,0.204190466217536,1.01917546917247,-0.000817814095065771,-0.118762854812584,0.137783945687543,0.64414701139751,0.530223343186379,-0.329288335933634,0.158150632995723,0.433368806339858,-0.783477831989923,0.669025893776229,0.759894250686687,1.0836893005662,-0.27552778049083,1.09774850434268,-0.122018906329517,0.696900672333271,0.838106809252164,1.27357356149205,0.114914388694813,-1.12688575576984,0.976651462600998,0.885994246797269,-1.69516770289629
scenario532,1.51689863256406,0.800693037614338,-1.54987580316871,-1.2652169025631,-0.697665792765486,-1.89716012337222,0.7532262195461,0.317879416338568,-0.765033382998667,0.235318050191714,0.48141353836968,-0.0776962067095294,0.669025893776229,-1.31447545848598,-0.297418348152207,-0.27552778049083,0.561043868212103,-0.125260999430684,0.564998636343505,-0.112541491402799,-0.350729948644289,-0.22731555975068,-1.12688575576984,-0.409129499644737,-0.227747795805955,-1.53373184196972
scenario533,1.51689863256406,0.800693037614338,-2.31450353898181,-2.26884370812403,-0.697665792765486,-1.26893540035434,-0.0915685810767273,-1.53249556328225,-1.9032212953754,-0.839181885601205,-0.952786298750885,-0.900208218107655,-1.49300999089033,0.759894250686687,-0.297418348152207,-0.27552778049083,0.208699964852715,-1.97586667546901,-1.37403010772489,-0.897443592784142,-0.687424855327691,-3.14090439193938,0.886391844477492,-0.409129499644737,-0.00695991279864092,-1.74264150050214
scenario534,0.0843082421611448,0.00639243792289441,-1.54987580316871,-1.2652169025631,-0.697665792765486,-1.89716012337222,0.474169566459393,0.476011712648351,-0.765033382998667,0.86321144856814,0.652967986246708,0.979410630046106,0.669025893776229,-1.31447545848598,-0.297418348152207,-1.64417809440252,0.561043868212103,0.903666174883269,-0.786776922895334,-0.112541491402799,-0.536652616756578,0.0286786883428298,-1.12688575576984,-1.49991261359226,0.850340104936413,-0.843533457319879
scenario535,1.51689863256406,0.800693037614338,0.311102975065238,-0.000817814095065771,-0.697665792765486,0.137783945687543,-1.11618340392107,-1.51542222535324,-0.270968438983256,0.398326440919726,1.12950290734396,-1.42647224133034,-1.49300999089033,0.759894250686687,1.0836893005662,-0.27552778049083,0.465206806452778,-1.47677025363559,-1.60635030164052,-1.86972385358915,-1.53546784261097,-0.451652101831592,0.886391844477492,-0.409129499644737,-0.539459920183548,1.07843569688229
scenario536,0.781068993286623,0.00639243792289441,0.311102975065238,-0.000817814095065771,-0.697665792765486,0.137783945687543,-1.84442995185907,0.472083116532555,-0.525903166078642,-0.479228276668524,-0.0432837343594963,-0.550714734468259,0.669025893776229,0.759894250686687,-0.297418348152207,-0.27552778049083,-0.13136876038971,-0.122018906329517,0.687694964124336,0.363469578398409,1.11482414045871,0.0224000165550696,-1.12688575576984,-1.49991261359226,0.850340104936413,-0.832882344034073
scenario537,0.781068993286623,0.00639243792289441,0.311102975065238,-0.000817814095065771,-0.697665792765486,0.137783945687543,-1.35996519966803,0.477126799278017,-0.269551681355046,-0.321137545704493,-0.242940452165863,-1.62310486464273,0.669025893776229,0.759894250686687,-0.297418348152207,-0.27552778049083,-0.13136876038971,-1.47677025363559,-1.48136987859868,-0.23202913014353,0.202761960535546,0.0304600864382123,-1.12688575576984,-1.49991261359226,0.850340104936413,-0.880603581253124
scenario538,0.781068993286623,0.00639243792289441,0.311102975065238,-0.000817814095065771,-0.697665792765486,-0.588114987854166,-1.18995703761866,0.475743794809432,-0.251642074923491,-1.02647073140461,-0.746477853338747,-1.86638226519448,0.669025893776229,0.759894250686687,-0.297418348152207,-0.27552778049083,-0.13136876038971,-1.47677025363559,-1.4807926884241,1.2881894207253,0.196708712999453,0.0282506301690287,-1.12688575576984,-1.49991261359226,0.850340104936413,-0.847639565676997
scenario539,0.787621702806586,0.00639243792289441,0.311102975065238,-0.000817814095065771,-0.697665792765486,0.137783945687543,-1.1035214979875,0.474565091874808,-0.235921625614687,0.131779355655929,-0.244194480210677,0.521445990667041,0.669025893776229,0.759894250686687,1.0836893005662,-0.27552778049083,1.2800614896648,-0.122018906329517,0.632539408325598,-0.297424240724235,-0.114792311171332,0.0263671693986591,-1.12688575576984,-1.49991261359226,0.850340104936413,-0.894790337679457
scenario540,0.781068993286623,0.00639243792289441,0.311102975065238,-0.000817814095065771,-0.697665792765486,0.137783945687543,-1.14574899966277,0.47718482610821,-0.275237470946765,-0.70630951585849,-0.576232502941007,-1.83099016526352,0.669025893776229,0.759894250686687,1.0836893005662,-0.27552778049083,1.2800614896648,-1.47677025363559,-1.48130288506305,0.00575861324522,0.214292871317077,0.0305527779245028,-1.12688575576984,-1.49991261359226,0.850340104936413,-0.879432999489286
